parcel_id,max_built_dua,max_built_non_res_far,zoningmodcat
12812,82.0,,53000OKD6brt1NANA
12835,91.0,,53000OKD6brt1NANA
12846,79.0,,53000OKD6brt1NANA
12853,71.0,,53000OKD6brt1NANA
12856,80.0,,53000OKD6brt1NANA
12909,185.0,,22594EME1brt1NANA
12928,87.0,,53000OKD6bart1NANA
12944,84.0,,53000OKD6brt1NANA
12953,87.0,,53000OKD6bart1NANA
12967,82.0,,53000OKD6bart1NANA
13014,83.0,,53000OKD6bart1NANA
13035,103.0,,53000OKD6brt1NANA
13038,104.0,,53000OKD6brt1NANA
13039,101.0,,53000OKD6brt1NANA
13068,111.0,,53000OKD6bart1NANA
13076,84.0,,53000OKD6bart1NANA
13077,90.0,,53000OKD6bart1NANA
13146,87.0,,53000OKD6bart1NANA
13213,88.0,,53000OKD6bart1NANA
13238,83.0,,53000OKD6bart1NANA
13249,82.0,,53000OKD6bart1NANA
13290,76.0,,53000OKD6bart1NANA
13328,116.0,,53000OKD6bart1NANA
13351,101.0,,53000OKD6bart1NANA
13366,108.0,,53000OKD6bart1NANA
13388,110.0,,53000OKD6bart1NANA
13406,85.0,,53000OKD6bart1NANA
13414,83.0,,53000OKD6bart1NANA
13422,111.0,,53000OKD6bart1NANA
13425,,9.4,53000OKD6bart1NANA
13428,112.0,,53000OKD6bart1NANA
13431,109.0,,53000OKD6bart1NANA
13440,92.0,,53000OKD6bart1NANA
13446,84.0,,53000OKD6bart1NANA
13458,83.0,,53000OKD6bart1NANA
13460,73.0,,53000OKD6bart1NANA
13479,87.0,,53000OKD6bart1NANA
13510,110.0,,53000OKD6bart1NANA
13525,84.0,,53000OKD6bart1NANA
13527,87.0,,53000OKD6bart1NANA
13536,82.0,,53000OKD6bart1NANA
13539,91.0,,53000OKD6bart1NANA
13558,80.0,,53000OKD6bart1NANA
13570,83.0,,53000OKD6bart1NANA
13576,84.0,,53000OKD6bart1NANA
13577,84.0,,53000OKD6bart1NANA
13588,76.0,,53000OKD6bart1NANA
13613,75.0,,53000OKD6bart1NANA
13644,74.0,,53000OKD6bart1NANA
13671,111.0,,53000OKD6lrt2NANA
13677,84.0,,53000OKD6bart1NANA
13678,84.0,,53000OKD6bart1NANA
13684,109.0,,53000OKD6lrt2NANA
13700,84.0,,53000OKD6lrt2NANA
13730,83.0,,53000OKD6lrt2NANA
13743,85.0,,53000OKD6lrt2NANA
13744,81.0,,53000OKD6lrt2NANA
13745,87.0,,53000OKD6lrt2NANA
13770,106.0,,53000OKD6lrt2NANA
13791,109.0,,53000OKD1lrt2NANA
13798,107.0,,53000OKD1lrt2NANA
13811,107.0,,53000OKD1lrt2NANA
13826,109.0,,53000OKD1lrt2NANA
13830,103.0,,53000OKD1lrt2NANA
13944,103.0,,53000OKD6b2NANA
13979,105.0,,53000OKD6lrt2NANA
14006,107.0,,53000OKD6lrt2NANA
14007,108.0,,53000OKD6lrt2NANA
14008,107.0,,53000OKD6lrt2NANA
14013,104.0,,53000OKD6lrt2NANA
14017,105.0,,53000OKD6lrt2NANA
14022,108.0,,53000OKD6lrt2NANA
14023,105.0,,53000OKD6lrt2NANA
14030,83.0,,53000OKD6lrt2NANA
14078,107.0,,53000OKD6lrt2NANA
14089,112.0,,53000OKD6lrt2NANA
14093,108.0,,53000OKD6lrt2NANA
14115,86.0,,53000OKD6lrt2NANA
14154,80.0,,53000OKD6lrt2NANA
14160,86.0,,53000OKD6lrt2NANA
14162,89.0,,53000OKD6lrt2NANA
14181,79.0,,53000OKD6lrt2NANA
14186,108.0,,53000OKD6lrt2NANA
14190,109.0,,53000OKD6lrt2NANA
14200,112.0,,53000OKD6lrt2NANA
14203,106.0,,53000OKD6lrt2NANA
14204,108.0,,53000OKD6lrt2NANA
14212,112.0,,53000OKD6lrt2NANA
14246,88.0,,53000OKD6lrt2NANA
14251,87.0,,53000OKD6lrt2NANA
14260,75.0,,53000OKD6lrt2NANA
14275,85.0,,53000OKD6lrt2NANA
14285,88.0,,53000OKD6lrt2NANA
14312,73.0,,53000OKD6lrt2NANA
14338,81.0,,53000OKD6bart1NANA
14343,82.0,,53000OKD6bart1NANA
14360,88.0,,53000OKD6bart1NANA
14361,88.0,,53000OKD6bart1NANA
14402,87.0,,53000OKD6bart1NANA
14408,109.0,,53000OKD6bart1NANA
14426,84.0,,53000OKD6bart1NANA
14439,86.0,,53000OKD6bart1NANA
14473,82.0,,53000OKD6bart1NANA
14506,109.0,,53000OKD6bart1NANA
14534,113.0,,53000OKD6bart1NANA
14548,109.0,,53000OKD6bart1NANA
14556,108.0,,53000OKD6bart1NANA
14597,86.0,,53000OKD6bart1NANA
14598,88.0,,53000OKD6bart1NANA
14601,84.0,,53000OKD6bart1NANA
14625,87.0,,53000OKD6bart1NANA
14717,82.0,,53000OKD6bart1NANA
14725,83.0,,53000OKD6bart1NANA
14741,84.0,,53000OKD6brt1NANA
14755,84.0,,53000OKD6brt1NANA
14775,87.0,,53000OKD6brt1NANA
14785,87.0,,53000OKD6brt1NANA
14791,78.0,,53000OKD6brt1NANA
14812,79.0,,53000OKD6brt1NANA
14846,87.0,,53000OKD6brt1NANA
14897,84.0,,53000OKD6bart1NANA
14916,80.0,,53000OKD6bart1NANA
14922,87.0,,53000OKD6bart1NANA
15002,81.0,,53000OKD6bart1NANA
15011,87.0,,53000OKD6bart1NANA
15028,82.0,,53000OKD6bart1NANA
15035,106.0,,53000OKD6bart1NANA
15081,87.0,,53000OKD6bart1NANA
15118,106.0,,53000OKD6bart1NANA
15128,105.0,,53000OKD6bart1NANA
15129,104.0,,53000OKD6bart1NANA
15144,105.0,,53000OKD6bart1NANA
15161,,9.3,53000OKD6bart1NANA
15185,81.0,,53000OKD6bart1NANA
15205,,9.4,53000OKD6bart1NANA
15237,83.0,,53000OKD6bart1NANA
15239,88.0,,53000OKD6bart1NANA
15243,87.0,,53000OKD6bart1NANA
15253,113.0,,53000OKD6bart1NANA
15256,87.0,,53000OKD6bart1NANA
15262,78.0,,53000OKD6bart1NANA
15298,,9.4,53000OKD6bart1NANA
15321,,9.3,53000OKD6bart1NANA
15329,88.0,,53000OKD6bart1NANA
15342,81.0,,53000OKD6bart1NANA
15351,80.0,,53000OKD6bart1NANA
15373,76.0,,53000OKD6lrt2NANA
15381,84.0,,53000OKD6lrt2NANA
15392,,9.3,53000OKD6lrt2NANA
15396,107.0,,53000OKD6b2NANA
15416,109.0,,53000OKD6lrt2NANA
15427,80.0,,53000OKD6lrt2NANA
15428,84.0,,53000OKD6lrt2NANA
15431,80.0,,53000OKD6lrt2NANA
15435,81.0,,53000OKD6lrt2NANA
15517,86.0,,53000OKD6lrt2NANA
15526,85.0,,53000OKD6lrt2NANA
15536,85.0,,53000OKD6lrt2NANA
15551,61.0,,53000OKD6b2NANA
15580,85.0,,53000OKD6lrt2NANA
15594,80.0,,53000OKD6lrt2NANA
15595,88.0,,53000OKD6lrt2NANA
15600,85.0,,53000OKD6lrt2NANA
15648,61.0,,53000OKD6b2NANA
15658,105.0,,53000OKD6b2NANA
15695,79.0,,53000OKD6lrt2NANA
15698,70.0,,53000OKD6lrt2NANA
15892,115.0,,53000OKD1b2NANA
15949,27.0,,53000OKD1b2NANA
15988,107.0,,53000OKD6b2NANA
16009,26.0,,53000OKD1b2NANA
16036,108.0,,53000OKD6b2NANA
16087,84.0,,53000OKD6brt2NANA
16120,111.0,,53000OKD6b2NANA
16174,79.0,,53000OKD6brt2NANA
16193,72.0,,53000OKD6brt2NANA
16202,86.0,,53000OKD6brt2NANA
16263,80.0,,53000OKD6lrt2NANA
16264,80.0,,53000OKD6lrt2NANA
16330,87.0,,53000OKD6brt2NANA
16350,78.0,,53000OKD6brt2NANA
16359,86.0,,53000OKD6lrt2NANA
16403,105.0,,53000OKD6bart1NANA
16408,108.0,,53000OKD6brt2NANA
16410,73.0,,53000OKD6brt2NANA
16423,110.0,,53000OKD6brt2NANA
16434,104.0,,53000OKD6lrt2NANA
16447,97.0,,53000OKD6bart1NANA
16461,,9.4,53000OKD6bart1NANA
16479,112.0,,53000OKD6bart1NANA
16493,113.0,,53000OKD6bart1NANA
16502,119.0,,53000OKD6bart1NANA
16507,110.0,,53000OKD6bart1NANA
16535,75.0,,53000OKD6lrt2NANA
16570,116.0,,53000OKD6bart1NANA
16574,111.0,,53000OKD6bart1NANA
16585,88.0,,53000OKD6bart1NANA
16603,72.0,,53000OKD6bart1NANA
16610,86.0,,53000OKD6bart1NANA
16626,82.0,,53000OKD6bart1NANA
16632,77.0,,53000OKD6brt1NANA
16686,70.0,,53000OKD6brt2NANA
16693,78.0,,53000OKD6brt2NANA
16695,78.0,,53000OKD6lrt2NANA
16736,79.0,,53000OKD6brt2NANA
16755,64.0,,53000OKD6b1NANA
16771,83.0,,53000OKD6brt1NANA
16802,87.0,,53000OKD6brt1NANA
16806,87.0,,53000OKD6brt1NANA
16827,81.0,,53000OKD6brt1NANA
16879,54.0,,53000OKD8brt1NANA
16886,54.0,,53000OKD8brt1NANA
16967,60.0,,53000OKD8brt1NANA
16985,54.0,,53000OKD8brt1NANA
17028,62.0,,53000OKD8brt1NANA
17065,61.0,,53000OKD8brt1NANA
17097,60.0,,53000OKD8brt1NANA
17164,83.0,,53000OKD6brt2NANA
17304,60.0,,53000OKD8b1NANA
17307,65.0,,53000OKD8b2NANA
17377,88.0,,53000OKD6brt2NANA
17383,81.0,,53000OKD6brt2NANA
17428,60.0,,53000OKD8brt2NANA
17445,62.0,,53000OKD8brt2NANA
17470,109.0,,53000OKD8brt2NANA
17500,105.0,,53000OKD8brt2NANA
17509,59.0,,53000OKD8brt2NANA
17523,78.0,,53000OKD8brt2NANA
17585,56.0,,53000OKD8brt2NANA
17605,59.0,,53000OKD8brt2NANA
17618,67.0,,53000OKD8brt2NANA
17654,79.0,,53000OKD8brt2NANA
17693,112.0,,53000OKD6brt2NANA
17725,108.0,,53000OKD6brt2NANA
17728,59.0,,53000OKD8brt2NANA
17746,87.0,,53000OKD6brt2NANA
17756,71.0,,53000OKD6brt2NANA
17763,,9.3,53000OKD6brt2NANA
17771,,9.4,53000OKD6brt2NANA
17801,74.0,,53000OKD6brt2NANA
17818,81.0,,53000OKD6brt2NANA
17851,81.0,,53000OKD6bart3NANA
17906,74.0,,53000OKD6brt2NANA
17937,90.0,,53000OKD6brt2NANA
18031,80.0,,53000OKD6brt2NANA
18032,88.0,,53000OKD6brt2NANA
18048,87.0,,53000OKD6bart3NANA
18071,73.0,,53000OKD6brt2NANA
18105,88.0,,53000OKD6brt2NANA
18120,87.0,,53000OKD6bart3NANA
18192,65.0,,53000OKD6b2NANA
18202,65.0,,53000OKD6b2NANA
18249,108.0,,53000OKD6b2NANA
18381,104.0,,53000OKD6bart3NANA
18415,88.0,,53000OKD6bart3NANA
18439,79.0,,53000OKD6bart3NANA
18475,87.0,,53000OKD6bart3NANA
18477,87.0,,53000OKD6bart3NANA
18641,90.0,,53000OKD6bart3NANA
18660,84.0,,53000OKD6bart3NANA
18779,87.0,,53000OKD6bart3NANA
18801,87.0,,53000OKD6bart3NANA
18815,87.0,,53000OKD6bart3NANA
18834,103.0,,53000OKD6bart3NANA
18856,79.0,,53000OKD6bart3NANA
18862,109.0,,53000OKD6bart3NANA
18895,108.0,,53000OKD6bart3NANA
18896,105.0,,53000OKD6bart3NANA
18898,103.0,,53000OKD6bart3NANA
18925,111.0,,53000OKD6bart3NANA
18934,87.0,,53000OKD6bart3NANA
18991,63.0,,53000OKD8bart3NANA
18992,73.0,,53000OKD8bart3NANA
19028,71.0,,53000OKD8bart3NANA
19077,60.0,,53000OKD8bart3NANA
19083,63.0,,53000OKD8bart3NANA
19162,74.0,,53000OKD6bart3NANA
19223,111.0,,53000OKD8brt2NANA
19249,105.0,,53000OKD8brt2NANA
19271,60.0,,53000OKD8brt2NANA
19290,65.0,,53000OKD8brt2NANA
19302,63.0,,53000OKD8brt2NANA
19329,58.0,,53000OKD8brt2NANA
19354,62.0,,53000OKD8brt2NANA
19395,67.0,,53000OKD8brt2NANA
19413,68.0,,53000OKD8brt2NANA
19487,65.0,,53000OKD8b2NANA
19499,57.0,,53000OKD8brt2NANA
19565,59.0,,53000OKD8b2NANA
19587,62.0,,53000OKD8b2NANA
19608,55.0,,53000OKD8b2NANA
19628,60.0,,53000OKD8brt1NANA
19678,57.0,,53000OKD8b2NANA
19787,64.0,,53000OKD8brt1NANA
19791,61.0,,53000OKD8brt1NANA
19830,65.0,,53000OKD8brt1NANA
19833,69.0,,53000OKD8brt1NANA
19886,60.0,,53000OKD8brt1NANA
19895,57.0,,53000OKD8brt1NANA
19899,65.0,,53000OKD8brt1NANA
19925,58.0,,53000OKD8brt1NANA
19971,56.0,,53000OKD8brt1NANA
19985,63.0,,53000OKD8brt1NANA
20010,65.0,,53000OKD8brt1NANA
20059,59.0,,53000OKD8brt1NANA
20104,104.0,,53000OKD8brt1NANA
20159,57.0,,53000OKD8brt1NANA
20166,58.0,,53000OKD8brt1NANA
20188,104.0,,53000OKD8brt1NANA
20202,61.0,,53000OKD8brt1NANA
20207,79.0,,53000OKD8brt1NANA
20223,53.0,,53000OKD8brt1NANA
20361,57.0,,53000OKD8brt1NANA
20383,108.0,,53000OKD8brt1NANA
20519,69.0,,53000OKD8brt1NANA
20528,61.0,,53000OKD8brt1NANA
20533,62.0,,53000OKD8brt1NANA
20597,58.0,,53000OKD8brt1NANA
20611,73.0,,53000OKD8brt1NANA
20642,61.0,,53000OKD8b2NANA
20669,60.0,,53000OKD8b2NANA
20706,63.0,,53000OKD8b2NANA
20712,57.0,,53000OKD8b2NANA
20825,70.0,,53000OKD8brt2NANA
20834,73.0,,53000OKD8brt2NANA
20838,74.0,,53000OKD8brt2NANA
20876,62.0,,53000OKD8bart2NANA
20929,61.0,,53000OKD8bart2NANA
20938,63.0,,53000OKD8bart2NANA
20954,66.0,,53000OKD8bart2NANA
20956,66.0,,53000OKD8bart2NANA
20964,62.0,,53000OKD8bart2NANA
20984,64.0,,53000OKD8bart2NANA
21029,63.0,,53000OKD8bart2NANA
21093,59.0,,53000OKD8brt2NANA
21137,60.0,,53000OKD8brt2NANA
21185,62.0,,53000OKD8brt2NANA
21190,64.0,,53000OKD8brt2NANA
21287,57.0,,53000OKD8bart2NANA
21296,62.0,,53000OKD8bart2NANA
21297,64.0,,53000OKD8bart2NANA
21340,95.0,,53000OKD8bart2NANA
21371,62.0,,53000OKD8bart2NANA
21372,59.0,,53000OKD8bart2NANA
21393,65.0,,53000OKD8bart2NANA
21455,97.0,,53000OKD8brt2NANA
21457,85.0,,53000OKD8brt2NANA
21467,63.0,,53000OKD8bart3NANA
21475,68.0,,53000OKD8bart3NANA
21520,108.0,,53000OKD8brt2NANA
21549,70.0,,53000OKD8brt2NANA
21553,70.0,,53000OKD8brt2NANA
21576,61.0,,53000OKD8brt2NANA
21579,108.0,,53000OKD8brt2NANA
21667,62.0,,53000OKD8bart3NANA
21682,55.0,,53000OKD8bart3NANA
21696,62.0,,53000OKD8bart3NANA
21729,70.0,,53000OKD8bart3NANA
21743,70.0,,53000OKD8bart3NANA
21768,65.0,,53000OKD8bart3NANA
21821,62.0,,53000OKD8bart3NANA
21822,62.0,,53000OKD8bart3NANA
21834,65.0,,53000OKD8bart3NANA
21855,52.0,,53000OKD8bart3NANA
21885,57.0,,53000OKD8brt2NANA
21939,59.0,,53000OKD8bart3NANA
21947,72.0,,53000OKD8bart3NANA
22016,58.0,,53000OKD8bart3NANA
22048,66.0,,53000OKD8bart3NANA
22080,63.0,,53000OKD8bart3NANA
22092,64.0,,53000OKD8bart3NANA
22096,72.0,,53000OKD8bart3NANA
22103,58.0,,53000OKD8bart3NANA
22286,59.0,,53000OKD8brt2NANA
22330,74.0,,53000OKD8brt2NANA
22341,60.0,,53000OKD8brt2NANA
22360,73.0,,53000OKD8brt2NANA
22415,65.0,,53000OKD8brt2NANA
22457,64.0,,53000OKD8brt2NANA
22483,92.0,,53000OKD8brt2NANA
22484,94.0,,53000OKD8brt2NANA
22556,90.0,,53000OKD8brt2NANA
22619,60.0,,53000OKD8bart2NANA
22639,61.0,,53000OKD8bart2NANA
22670,71.0,,53000OKD8bart2NANA
22674,66.0,,53000OKD8bart2NANA
22718,90.0,,53000OKD8bart2NANA
22743,93.0,,53000OKD8bart2NANA
22978,74.0,,53000OKD8brt1NANA
23076,73.0,,53000OKD8brt1NANA
23086,75.0,,53000OKD8brt1NANA
23163,118.0,,53000OKD8brt1NANA
23224,57.0,,53000OKD8brt1NANA
23245,59.0,,53000OKD8brt1NANA
23273,80.0,,53000OKD8brt1NANA
23328,113.0,,53000OKD8brt1NANA
23394,69.0,,53000OKD8brt1NANA
23457,75.0,,53000OKD8brt1NANA
23489,59.0,,53000OKD8brt1NANA
23512,61.0,,53000OKD8brt1NANA
23517,60.0,,53000OKD8brt1NANA
23518,61.0,,53000OKD8brt1NANA
23532,61.0,,53000OKD8brt1NANA
23592,75.0,,53000OKD8brt1NANA
23659,,3.0,53000OKD1_abrt1NANA
23676,36.0,,53000OKD1_abrt1NANA
23688,39.0,,53000OKD1_abrt1NANA
23746,167.0,,53000OKD3brt1NANA
23768,175.0,,53000OKD3brt1NANA
23771,175.0,,53000OKD3brt1NANA
23775,166.0,,53000OKD3brt1NANA
23776,171.0,,53000OKD3brt1NANA
23778,164.0,,53000OKD3brt1NANA
23780,164.0,,53000OKD3brt1NANA
23790,107.0,,53000OKD1_abrt1NANA
23804,117.0,,53000OKD1_abrt1NANA
23805,39.0,,53000OKD1_abrt1NANA
23806,39.0,,53000OKD1_abrt1NANA
23851,38.0,,53000OKD1_abrt1NANA
23915,117.0,,53000OKD1_abrt1NANA
23953,151.0,,53000OKD5brt1NANA
23965,150.0,,53000OKD5brt1NANA
23968,111.0,,53000OKD1_abrt1NANA
23974,110.0,,53000OKD1_abrt1NANA
23983,107.0,,53000OKD1_abrt1NANA
24001,111.0,,53000OKD1_ab2NANA
24009,107.0,,53000OKD1_abrt1NANA
24013,,6.0,53000OKD1_abrt2NANA
24032,99.0,,53000OKD1_abrt1NANA
24036,107.0,,53000OKD1_abrt1NANA
24038,105.0,,53000OKD1_abrt1NANA
24040,105.0,,53000OKD1_abrt1NANA
24048,105.0,,53000OKD1_abrt1NANA
24053,105.0,,53000OKD1_abrt1NANA
24056,105.0,,53000OKD1_abrt1NANA
24058,105.0,,53000OKD1_abrt1NANA
24065,111.0,,53000OKD1_abrt1NANA
24071,152.0,,53000OKD5brt1NANA
24078,151.0,,53000OKD5brt1NANA
24108,152.0,,53000OKD5brt1NANA
24138,146.0,,53000OKD5brt1NANA
24140,156.0,,53000OKD5brt1NANA
24143,151.0,,53000OKD5brt1NANA
24153,152.0,,53000OKD5brt1NANA
24170,149.0,,53000OKD5brt1NANA
24183,156.0,,53000OKD5brt1NANA
24200,161.0,,53000OKD5brt1NANA
24216,151.0,,53000OKD5brt1NANA
24218,157.0,,53000OKD5brt1NANA
24264,155.0,,53000OKD5bart1NANA
24271,155.0,,53000OKD5brt1NANA
24289,140.0,,53000OKD5brt1NANA
24290,140.0,,53000OKD5brt1NANA
24298,149.0,,53000OKD5brt1NANA
24307,153.0,,53000OKD5brt1NANA
24312,153.0,,53000OKD5brt1NANA
24324,153.0,,53000OKD5brt1NANA
24340,154.0,,53000OKD5brt1NANA
24347,153.0,,53000OKD5brt1NANA
24350,108.0,,53000OKD1_abrt1NANA
24351,112.0,,53000OKD1_abrt1NANA
24377,106.0,,53000OKD1_abrt1NANA
24380,105.0,,53000OKD1_abrt1NANA
24381,102.0,,53000OKD1_abrt1NANA
24382,121.0,,53000OKD1_abrt1NANA
24383,124.0,,53000OKD1_abrt1NANA
24412,106.0,,53000OKD1_abrt1NANA
24414,120.0,,53000OKD1_abrt1NANA
24417,108.0,,53000OKD1_abrt1NANA
24418,106.0,,53000OKD1_abrt1NANA
24423,109.0,,53000OKD1_abrt1NANA
24439,106.0,,53000OKD1_abrt1NANA
24457,112.0,,53000OKD1_abrt1NANA
24464,106.0,,53000OKD1_abrt1NANA
24493,104.0,,53000OKD1_abrt1NANA
24496,107.0,,53000OKD1_abrt1NANA
24520,118.0,,53000OKD1_abrt1NANA
24525,106.0,,53000OKD1_abrt1NANA
24528,110.0,,53000OKD1_abrt1NANA
24529,104.0,,53000OKD1_abrt1NANA
24532,108.0,,53000OKD1_abrt1NANA
24536,108.0,,53000OKD1_abrt1NANA
24539,106.0,,53000OKD1_abrt1NANA
24552,165.0,,53000OKD3brt1NANA
24555,166.0,,53000OKD3brt1NANA
24558,155.0,,53000OKD3brt1NANA
24559,166.0,,53000OKD3brt1NANA
24571,168.0,,53000OKD3brt1NANA
24575,163.0,,53000OKD3bart1NANA
24585,104.0,,53000OKD1bart1NANA
24588,112.0,,53000OKD1bart1NANA
24590,105.0,,53000OKD1bart1NANA
24592,109.0,,53000OKD1brt1NANA
24630,173.0,,53000OKD3brt1NANA
24642,166.0,,53000OKD3brt1NANA
24673,109.0,,53000OKD1_abrt1NANA
24686,108.0,,53000OKD1_abrt1NANA
24773,109.0,,53000OKD1_abrt1NANA
24787,73.0,,53000OKD1_abrt1NANA
24811,92.0,,53000OKD1_abrt1NANA
24825,37.0,,53000OKD1_abrt1NANA
24826,37.0,,53000OKD1_abrt1NANA
24835,91.0,,53000OKD1_abrt1NANA
24846,100.0,,53000OKD1_abrt1NANA
24852,87.0,,53000OKD1_abrt1NANA
24956,157.0,,53000OKD5brt1NANA
24967,152.0,,53000OKD5brt1NANA
24980,164.0,,53000OKD5brt1NANA
25005,154.0,,53000OKD5brt1NANA
25012,143.0,,53000OKD5brt1NANA
25043,88.0,,53000OKD5brt1NANA
25044,93.0,,53000OKD5brt1NANA
25048,96.0,,53000OKD5brt1NANA
25062,94.0,,53000OKD5brt1NANA
25068,92.0,,53000OKD5brt1NANA
25077,73.0,,53000OKD5brt1NANA
25100,37.0,,53000OKD1_abrt1NANA
25106,44.0,,53000OKD1_abrt1NANA
25113,39.0,,53000OKD1_abrt1NANA
25145,44.0,,53000OKD1_abrt1NANA
25207,99.0,,53000OKD1_abrt1NANA
25333,115.0,,53000OKD1_abrt1NANA
25339,105.0,,53000OKD1_abrt1NANA
25340,105.0,,53000OKD1_abrt1NANA
25343,104.0,,53000OKD1_abrt1NANA
25347,106.0,,53000OKD1_abrt1NANA
25349,106.0,,53000OKD1_abrt1NANA
25355,102.0,,53000OKD1_abrt1NANA
25385,106.0,,53000OKD1_abrt1NANA
25386,107.0,,53000OKD1_abrt1NANA
25392,105.0,,53000OKD1_abrt1NANA
25410,105.0,,53000OKD1_abrt1NANA
25415,108.0,,53000OKD1_abrt1NANA
25418,109.0,,53000OKD1_abrt1NANA
25430,110.0,,53000OKD1_abrt1NANA
25438,103.0,,53000OKD1_abrt1NANA
25442,107.0,,53000OKD1_abrt1NANA
25453,105.0,,53000OKD1_abrt1NANA
25468,38.0,,53000OKD1_abrt1NANA
25473,39.0,,53000OKD1_abrt1NANA
25882,41.0,,53000OKD1_abrt1NANA
25925,39.0,,53000OKD1_abrt1NANA
26013,44.0,,53000OKD1brt1NANA
26069,106.0,,53000OKD1_abrt1NANA
26084,107.0,,53000OKD1_abrt1NANA
26093,103.0,,53000OKD1_abrt1NANA
26100,107.0,,53000OKD1_abrt1NANA
26102,113.0,,53000OKD1_abrt1NANA
26106,106.0,,53000OKD1_abrt1NANA
26107,109.0,,53000OKD1_abrt1NANA
26120,106.0,,53000OKD1_abrt1NANA
26139,105.0,,53000OKD1brt1NANA
26141,102.0,,53000OKD1brt1NANA
26158,102.0,,53000OKD1brt1NANA
26162,108.0,,53000OKD1brt1NANA
26191,108.0,,53000OKD1brt1NANA
26203,110.0,,53000OKD1brt1NANA
26215,111.0,,53000OKD1brt1NANA
26255,104.0,,53000OKD1brt1NANA
26259,107.0,,53000OKD1_abrt1NANA
26262,105.0,,53000OKD1_abrt1NANA
26269,110.0,,53000OKD1_abrt1NANA
26284,109.0,,53000OKD1_abrt1NANA
26347,44.0,,53000OKD1brt1NANA
26372,40.0,,53000OKD1brt1NANA
26510,35.0,,53000OKD1brt1NANA
26597,37.0,,53000OKD1brt1NANA
26642,26.0,,53000OKD1brt1NANA
26656,36.0,,53000OKD1brt1NANA
26665,42.0,,53000OKD1brt1NANA
26674,39.0,,53000OKD1brt1NANA
26724,31.0,,53000OKD1brt1NANA
26926,38.0,,53000OKD1brt1NANA
26939,35.0,,53000OKD1brt1NANA
26980,36.0,,53000OKD1brt1NANA
27025,43.0,,53000OKD1brt1NANA
27078,40.0,,53000OKD1brt1NANA
27097,37.0,,53000OKD1brt1NANA
27112,106.0,,53000OKD1brt1NANA
27114,106.0,,53000OKD1brt1NANA
27115,106.0,,53000OKD1brt1NANA
27157,111.0,,53000OKD1brt1NANA
27201,28.0,,53000OKD1b1NANA
27221,23.0,,53000OKD1b1NANA
27379,37.0,,53000OKD1brt1NANA
27385,37.0,,53000OKD1brt1NANA
27396,44.0,,53000OKD1brt1NANA
27402,38.0,,53000OKD1brt1NANA
27460,36.0,,53000OKD1brt1NANA
27523,25.0,,53000OKD1b1NANA
27618,26.0,,53000OKD1b1NANA
27653,25.0,,53000OKD1b1NANA
27739,29.0,,53000OKD1b1NANA
27806,112.0,,53000OKD1b1NANA
27808,108.0,,53000OKD1b1NANA
27819,102.0,,53000OKD1brt3NANA
27822,107.0,,53000OKD1brt3NANA
27828,107.0,,53000OKD1b2NANA
27830,105.0,,53000OKD1brt1NANA
27852,106.0,,53000OKD1b1NANA
27866,103.0,,53000OKD1brt1NANA
27890,108.0,,53000OKD1brt1NANA
27895,109.0,,53000OKD1brt1NANA
27917,108.0,,53000OKD1brt1NANA
27931,111.0,,53000OKD1brt3NANA
27942,102.0,,53000OKD1brt3NANA
27949,100.0,,53000OKD1brt3NANA
28037,103.0,,53000OKD1brt3NANA
28389,23.0,,53000OKD1b2NANA
28453,27.0,,53000OKD1b2NANA
28673,103.0,,53000OKD1brt3NANA
28674,104.0,,53000OKD1brt3NANA
28679,105.0,,53000OKD1brt3NANA
28696,112.0,,53000NAbrt3NANA
29477,41.0,,53000OKD1brt3NANA
29577,40.0,,53000OKD1brt3NANA
29638,44.0,,53000OKD1brt3NANA
29675,36.0,,53000OKD1brt3NANA
29717,37.0,,53000OKD1brt3NANA
29924,33.0,,53000OKD1brt3NANA
30007,36.0,,53000OKD1brt3NANA
30016,106.0,,53000OKD1brt3NANA
30023,103.0,,53000OKD1brt3NANA
30070,107.0,,53000OKD1brt3NANA
30071,107.0,,53000OKD1brt3NANA
30078,107.0,,53000OKD1brt3NANA
30079,107.0,,53000OKD1brt3NANA
30271,107.0,,53000OKD1brt3NANA
30300,106.0,,53000OKD1brt3NANA
30322,107.0,,53000OKD1brt3NANA
30346,109.0,,53000OKD1brt3NANA
30350,105.0,,53000OKD1brt3NANA
30356,105.0,,53000OKD1brt3NANA
30362,109.0,,53000OKD1brt3NANA
30366,108.0,,53000OKD1brt3NANA
30367,111.0,,53000OKD1brt3NANA
30372,105.0,,53000OKD1brt3NANA
30373,107.0,,53000OKD1brt3NANA
30374,105.0,,53000OKD1brt3NANA
30377,111.0,,53000OKD1brt3NANA
30386,107.0,,53000OKD1brt3NANA
30422,104.0,,53000OKD1brt3NANA
30424,112.0,,53000OKD1brt3NANA
30425,103.0,,53000OKD1brt3NANA
30429,111.0,,53000OKD1brt3NANA
30430,110.0,,53000OKD1brt3NANA
30522,33.0,,53000OKD1brt3NANA
30523,33.0,,53000OKD1brt3NANA
31118,34.0,,53000OKD1brt3NANA
31149,37.0,,53000OKD1brt3NANA
31197,42.0,,53000OKD1brt3NANA
31307,37.0,,53000OKD1brt3NANA
31423,37.0,,53000OKD1brt3NANA
31599,37.0,,53000OKD1brt3NANA
