parcel_id,max_built_dua,max_built_non_res_far
175659,43.0,
1872854,32.0,
169396,6.0,
700475,1.0,
7920,257.0,
1792943,18.0,
902449,255.0,
307917,56.0,
388702,51.0,
660065,41.0,
659038,48.0,
658924,83.0,
173923,17.0,
16403,105.0,
16330,87.0,
661305,47.0,
654243,47.0,
1547563,81.0,
652771,48.0,
176391,18.0,
1503204,84.0,
1550587,107.0,
1397633,106.0,
1417702,55.0,
16574,111.0,
992070,92.0,
173332,42.0,
1397397,104.0,
1397404,108.0,
663952,82.0,
663837,83.0,
1397447,107.0,
663164,45.0,
1502132,84.0,
17307,65.0,
166856,54.0,
1417814,61.0,
167202,55.0,
1397457,105.0,
1919083,31.0,
661737,45.0,
1549810,109.0,
1322119,60.0,
1549798,111.0,
185996,44.0,
1014763,51.0,
14548,109.0,
190079,84.0,
647800,47.0,
647383,34.0,
1894397,16.0,
14426,84.0,
14601,84.0,
1397860,107.0,
1322386,121.0,
1894324,18.0,
14181,79.0,
1397946,77.0,
1322443,109.0,
641730,33.0,
991296,77.0,
14922,87.0,
1397795,103.0,
15028,82.0,
186035,44.0,
1322237,61.0,
15442,107.0,
1322302,61.0,
15396,107.0,
15342,81.0,
1108494,61.0,
1322356,62.0,
649007,44.0,
648972,44.0,
186115,42.0,
1787352,78.0,
186181,55.0,
186190,46.0,
648556,43.0,
1576553,24.0,
641697,33.0,
159368,109.0,
664445,43.0,
1113657,105.0,
718372,55.0,
992476,92.0,
1385134,107.0,
22080,63.0,
22048,66.0,
22415,65.0,
1545666,84.0,
992428,105.0,
21768,65.0,
1055104,55.0,
1545728,87.0,
1396853,106.0,
1747986,42.0,
1734772,43.0,
1113683,109.0,
1922180,17.0,
1547714,83.0,
1079369,70.0,
1385338,107.0,
1385319,104.0,
24048,105.0,
1385268,106.0,
23946,152.0,
722600,57.0,
1396601,103.0,
1427958,84.0,
2034190,55.0,
721064,61.0,
23518,61.0,
720521,61.0,
720308,52.0,
1302139,84.0,
21287,57.0,
159320,105.0,
21185,62.0,
1500030,45.0,
673696,47.0,
983041,198.0,
983109,214.0,
1397142,274.0,
1397209,275.0,
157879,91.0,
2036328,44.0,
668113,28.0,
1648424,84.0,
18895,108.0,
667936,22.0,
159246,102.0,
1051317,46.0,
894347,216.0,
157935,91.0,
2036327,51.0,
2036324,44.0,
2036323,44.0,
20954,66.0,
1650049,77.0,
677281,46.0,
1545773,134.0,
19895,57.0,
1547615,83.0,
1397009,102.0,
1549500,85.0,
1500645,84.0,
1397048,275.0,
1549508,81.0,
19329,58.0,
19271,60.0,
19077,60.0,
2036322,44.0,
21093,59.0,
641599,27.0,
13999,102.0,
1398226,76.0,
266636,47.0,
529451,138.0,
1550540,105.0,
990241,96.0,
8320,110.0,
521988,45.0,
266635,46.0,
899852,214.0,
275437,22.0,
990237,100.0,
517298,53.0,
990236,96.0,
990234,97.0,
990232,98.0,
519291,23.0,
266411,48.0,
530021,138.0,
534283,137.0,
264557,23.0,
990293,100.0,
975868,209.0,
264671,15.0,
975866,209.0,
1412898,29.0,
8552,108.0,
538352,135.0,
1403811,97.0,
535815,77.0,
8512,108.0,
990260,99.0,
535521,136.0,
990248,100.0,
8492,35.0,
1374704,3.0,
990294,100.0,
515202,35.0,
990222,99.0,
7011,106.0,
1547148,82.0,
7004,203.0,
1374094,107.0,
6907,195.0,
900368,219.0,
1374293,108.0,
476895,86.0,
6721,110.0,
1886270,58.0,
6690,198.0,
1547115,82.0,
475701,44.0,
6664,194.0,
6722,114.0,
487972,47.0,
499527,47.0,
7347,113.0,
8091,277.0,
990161,100.0,
990153,95.0,
990151,95.0,
7816,78.0,
7640,88.0,
1550020,108.0,
1327245,46.0,
1550024,109.0,
7483,83.0,
500033,32.0,
1374541,61.0,
1374529,61.0,
1546608,139.0,
1414642,84.0,
990225,99.0,
264469,23.0,
2050172,105.0,
8691,109.0,
13128,84.0,
1375043,3.0,
250235,42.0,
1399198,77.0,
12846,79.0,
12834,75.0,
634889,46.0,
1412716,24.0,
12647,88.0,
1797621,45.0,
1322583,107.0,
1322587,106.0,
1400192,63.0,
630269,46.0,
1046686,55.0,
991070,80.0,
636519,31.0,
1375726,55.0,
1398265,76.0,
1398452,79.0,
13811,107.0,
1888734,46.0,
1556750,43.0,
637140,34.0,
1398543,81.0,
13745,87.0,
1547452,81.0,
13700,84.0,
13678,84.0,
13677,84.0,
13577,84.0,
13576,84.0,
1398578,77.0,
1400444,60.0,
1800785,34.0,
629665,34.0,
1800829,33.0,
990312,96.0,
555174,138.0,
1403726,137.0,
2049502,83.0,
553445,39.0,
1515425,106.0,
553058,135.0,
254821,21.0,
254874,19.0,
255586,43.0,
255612,48.0,
545856,136.0,
990304,96.0,
990296,97.0,
990313,96.0,
1385357,102.0,
556261,137.0,
560035,39.0,
1802268,34.0,
1802328,34.0,
607120,17.0,
599594,14.0,
598618,14.0,
9898,108.0,
2048678,106.0,
596017,47.0,
1403596,139.0,
593652,31.0,
990324,100.0,
252395,42.0,
990323,100.0,
1515370,85.0,
560140,44.0,
9478,113.0,
1886139,37.0,
724013,82.0,
130003,46.0,
995138,75.0,
1723652,90.0,
50509,56.0,
50485,53.0,
1542936,61.0,
995083,75.0,
1392729,274.0,
1723682,95.0,
50402,52.0,
1392787,274.0,
1391561,96.0,
50259,56.0,
50257,56.0,
71272,27.0,
50403,55.0,
50633,54.0,
995162,93.0,
1392728,275.0,
69603,27.0,
55967,111.0,
2005875,40.0,
1433925,92.0,
1412633,30.0,
1391832,39.0,
52151,42.0,
69979,26.0,
1987788,42.0,
70042,55.0,
70094,42.0,
1987774,42.0,
995237,75.0,
51084,146.0,
50787,153.0,
71478,27.0,
69558,61.0,
71498,27.0,
1392899,273.0,
74421,27.0,
46496,25.0,
74454,30.0,
1031006,69.0,
45930,27.0,
1433877,84.0,
47535,92.0,
1433873,89.0,
45108,42.0,
75019,52.0,
75024,50.0,
75044,58.0,
75047,50.0,
75050,50.0,
1433857,92.0,
47547,90.0,
1676030,84.0,
74333,46.0,
71616,44.0,
49981,150.0,
1433890,93.0,
49817,156.0,
1387861,107.0,
1387493,46.0,
49603,154.0,
1172660,61.0,
1452046,46.0,
1556063,45.0,
48727,153.0,
2005928,54.0,
73940,28.0,
1679579,61.0,
1172779,70.0,
50190,55.0,
75055,63.0,
56309,37.0,
56483,32.0,
67610,62.0,
63557,26.0,
1701871,60.0,
63372,57.0,
63334,27.0,
67662,62.0,
67557,87.0,
67718,55.0,
67744,55.0,
1712714,92.0,
1988296,6.0,
1392163,105.0,
995852,67.0,
62038,105.0,
1434059,89.0,
1988182,17.0,
63866,26.0,
67518,50.0,
65074,63.0,
65145,33.0,
65060,62.0,
65568,61.0,
67170,55.0,
67176,55.0,
64713,86.0,
64693,83.0,
64509,86.0,
67269,103.0,
64404,27.0,
67385,109.0,
1712649,91.0,
996111,69.0,
64225,30.0,
62035,105.0,
61953,121.0,
1150414,43.0,
59250,106.0,
1551875,109.0,
1700196,63.0,
1392121,107.0,
1694207,63.0,
58928,104.0,
59272,107.0,
1712866,91.0,
69113,32.0,
56537,58.0,
56499,59.0,
56496,57.0,
56495,65.0,
56494,65.0,
56569,60.0,
1712780,61.0,
59357,103.0,
59445,103.0,
68310,58.0,
68318,58.0,
1712757,59.0,
61871,122.0,
1545191,218.0,
68409,52.0,
61652,116.0,
61553,120.0,
68457,58.0,
61360,104.0,
892341,215.0,
60565,134.0,
60112,110.0,
68565,61.0,
59493,104.0,
61952,121.0,
996789,70.0,
44400,73.0,
75057,63.0,
27788,23.0,
1079136,61.0,
1123770,94.0,
27379,37.0,
2011260,45.0,
2011262,47.0,
27797,23.0,
1411742,37.0,
893443,216.0,
27082,35.0,
1386714,82.0,
1386713,84.0,
1430678,92.0,
26656,36.0,
27116,105.0,
1730284,54.0,
997013,70.0,
27895,109.0,
30356,105.0,
1395010,25.0,
81509,90.0,
81868,58.0,
754577,63.0,
754556,60.0,
85729,78.0,
30007,36.0,
996977,70.0,
996978,70.0,
996980,70.0,
29675,36.0,
28679,105.0,
996988,70.0,
1123828,85.0,
1430677,91.0,
81469,97.0,
993089,75.0,
993080,75.0,
1396324,59.0,
1731536,23.0,
1429605,94.0,
1923017,60.0,
978290,217.0,
1385384,107.0,
727042,80.0,
725105,77.0,
1385376,106.0,
24496,107.0,
1550648,105.0,
1396416,106.0,
24441,106.0,
1079341,52.0,
982263,218.0,
728075,61.0,
729567,84.0,
24956,157.0,
1430667,94.0,
1662838,107.0,
1662832,83.0,
993077,75.0,
1556176,47.0,
1411170,46.0,
26191,108.0,
1730309,53.0,
738148,84.0,
1926904,44.0,
1395603,81.0,
25438,103.0,
1429610,83.0,
1297466,118.0,
111234,21.0,
993083,75.0,
30362,109.0,
30373,107.0,
1430719,94.0,
76054,28.0,
996827,70.0,
38192,26.0,
996832,70.0,
843177,26.0,
996835,70.0,
76024,83.0,
996837,70.0,
996838,70.0,
843155,34.0,
36434,88.0,
996841,70.0,
36109,104.0,
996843,70.0,
2010263,45.0,
38266,26.0,
2010014,40.0,
1393750,84.0,
75060,63.0,
75064,50.0,
75067,50.0,
75068,50.0,
42049,35.0,
75071,50.0,
41959,34.0,
75075,63.0,
75081,50.0,
1433848,90.0,
996794,70.0,
981212,216.0,
1556106,47.0,
75142,51.0,
38729,36.0,
843011,32.0,
35901,107.0,
77752,27.0,
1556128,46.0,
79275,29.0,
79303,29.0,
1073830,51.0,
996902,69.0,
1285633,21.0,
2010627,45.0,
756533,61.0,
1730075,54.0,
31562,104.0,
1412229,36.0,
2010670,46.0,
1394677,87.0,
755443,62.0,
1289646,46.0,
2010687,47.0,
33745,146.0,
1385361,105.0,
79229,39.0,
996891,70.0,
782758,38.0,
1550740,105.0,
782689,39.0,
35168,24.0,
35136,27.0,
35131,23.0,
1730053,57.0,
78478,32.0,
996883,70.0,
996884,70.0,
78591,32.0,
1251274,32.0,
996887,70.0,
78696,31.0,
996888,70.0,
1394355,25.0,
1515983,105.0,
2036329,44.0,
65104,64.0,
1884215,60.0,
1372878,111.0,
458257,65.0,
1550168,107.0,
1555,89.0,
420870,43.0,
1372872,103.0,
449042,75.0,
331849,24.0,
1089500,58.0,
1372862,104.0,
1550170,105.0,
1355665,46.0,
448454,43.0,
1451,84.0,
1550257,110.0,
1550433,109.0,
457724,61.0,
393260,35.0,
1556942,55.0,
1372712,106.0,
1434,90.0,
449567,81.0,
1414702,82.0,
1372673,106.0,
1090977,39.0,
1407365,182.0,
1872577,39.0,
458002,47.0,
458616,78.0,
423951,43.0,
1414682,83.0,
1020395,225.0,
388697,51.0,
463440,45.0,
1550048,106.0,
1093857,28.0,
437036,29.0,
1363472,61.0,
436169,26.0,
2102,80.0,
1867655,36.0,
435621,27.0,
1871586,34.0,
1363463,61.0,
329559,20.0,
3099,87.0,
1406725,101.0,
1556868,54.0,
447902,43.0,
3217,83.0,
1020393,225.0,
1094492,31.0,
1020392,225.0,
461520,77.0,
1885836,59.0,
1366166,62.0,
989905,63.0,
316709,66.0,
460053,78.0,
424724,82.0,
3758,84.0,
1556945,58.0,
331878,25.0,
901321,216.0,
4205,81.0,
1372317,103.0,
5130,77.0,
1371684,137.0,
5121,78.0,
1517121,84.0,
1408179,85.0,
5092,92.0,
989773,69.0,
1339157,64.0,
5035,93.0,
4400,88.0,
1556978,56.0,
4474,78.0,
4966,82.0,
1371924,82.0,
1560603,87.0,
989728,69.0,
4829,107.0,
1517119,80.0,
4789,78.0,
4569,77.0,
402743,90.0,
4606,90.0,
453205,63.0,
989656,69.0,
1028,212.0,
1409980,83.0,
1093560,27.0,
1371509,107.0,
389085,51.0,
455619,59.0,
1372330,111.0,
457452,75.0,
1550075,105.0,
1361,82.0,
1372601,108.0,
1410264,46.0,
314301,60.0,
1883961,62.0,
1369074,62.0,
989495,69.0,
1372544,105.0,
1408255,28.0,
1557111,32.0,
1562013,25.0,
450985,79.0,
456321,78.0,
1093512,28.0,
1091726,27.0,
1872856,36.0,
3932,84.0,
1355116,47.0,
1372482,111.0,
1372337,107.0,
332854,62.0,
455831,85.0,
1369902,62.0,
1370553,61.0,
1409979,84.0,
974959,209.0,
989831,70.0,
398903,41.0,
442996,58.0,
1372860,103.0,
1556833,56.0,
1536795,77.0,
444519,76.0,
1409132,92.0,
990069,63.0,
443172,76.0,
445227,57.0,
346,55.0,
1089066,32.0,
1517707,102.0,
446437,77.0,
6446,218.0,
1556960,54.0,
2625,82.0,
1885989,59.0,
444927,81.0,
443075,75.0,
446398,83.0,
2336,83.0,
1867662,36.0,
2198,76.0,
2283,54.0,
2628,85.0,
470544,85.0,
444869,54.0,
1358388,137.0,
1550090,111.0,
1037973,64.0,
2371,107.0,
467183,81.0,
986936,194.0,
2006006,61.0,
1731375,21.0,
446807,78.0,
254818,45.0,
7514,85.0,
1548254,140.0,
15435,81.0,
995843,67.0,
6272,215.0,
1433862,92.0,
1671311,25.0,
16570,116.0,
989634,70.0,
989604,70.0,
1433880,83.0,
186299,55.0,
24351,112.0,
1412938,25.0,
1396340,59.0,
1403727,138.0,
1550797,107.0,
1547255,85.0,
21885,57.0,
51038,150.0,
1372649,111.0,
1385386,108.0,
1194033,83.0,
444054,76.0,
13979,105.0,
1557892,34.0,
1322552,59.0,
1322602,76.0,
1556946,57.0,
70010,25.0,
1547381,81.0,
1712771,90.0,
461076,77.0,
1387083,121.0,
1556170,45.0,
990148,97.0,
1397630,106.0,
1389524,98.0,
167327,44.0,
1927040,61.0,
76059,84.0,
1397897,78.0,
1093696,28.0,
1727799,23.0,
675720,46.0,
1988042,22.0,
30016,106.0,
1372511,107.0,
1079143,70.0,
1728779,36.0,
1079144,70.0,
989463,70.0,
1600305,75.0,
1036285,68.0,
4629,87.0,
1020027,211.0,
1399351,27.0,
1503200,84.0,
1546411,137.0,
75096,50.0,
518663,47.0,
1385391,105.0,
1030867,69.0,
523749,23.0,
1407085,96.0,
1550499,109.0,
1123773,95.0,
1406635,101.0,
71447,26.0,
1499657,49.0,
71448,26.0,
1396849,113.0,
1020157,112.0,
726626,62.0,
1365744,46.0,
1079336,61.0,
1925139,61.0,
2010667,45.0,
63140,61.0,
1866796,38.0,
1556161,43.0,
1894308,61.0,
1093793,28.0,
1512439,83.0,
990149,99.0,
1384936,108.0,
996567,76.0,
2010865,46.0,
1392130,110.0,
59030,106.0,
73762,52.0,
989802,70.0,
21682,55.0,
1412665,29.0,
1392792,274.0,
989278,70.0,
989991,70.0,
989544,70.0,
989322,70.0,
989659,70.0,
995418,70.0,
996122,70.0,
995447,70.0,
995425,70.0,
154005,77.0,
1397015,103.0,
989379,70.0,
989452,70.0,
69580,27.0,
989954,70.0,
1576634,26.0,
78372,43.0,
1712778,62.0,
1371923,82.0,
1562046,26.0,
1030869,69.0,
1387089,117.0,
2755,83.0,
1872296,34.0,
1361494,60.0,
1515510,107.0,
1412217,30.0,
1374132,105.0,
98729,83.0,
33499,113.0,
1413205,28.0,
663098,82.0,
1386540,87.0,
50741,55.0,
1433966,93.0,
1414710,83.0,
76151,105.0,
1515396,107.0,
28020,33.0,
462813,47.0,
1427249,84.0,
13730,83.0,
1395649,122.0,
19249,105.0,
1576502,23.0,
1503895,83.0,
891416,153.0,
1079234,61.0,
1500624,47.0,
989354,70.0,
1392021,107.0,
2010688,45.0,
1550323,106.0,
14022,108.0,
1547461,87.0,
33584,107.0,
1551882,107.0,
1030871,69.0,
1918904,23.0,
996930,70.0,
1747955,47.0,
996929,70.0,
996928,70.0,
977044,178.0,
461077,44.0,
44833,41.0,
35149,22.0,
1499660,45.0,
9894,111.0,
254077,22.0,
754404,64.0,
1322758,61.0,
400288,83.0,
22457,64.0,
1812428,40.0,
994686,70.0,
994682,70.0,
721509,84.0,
989748,70.0,
989692,70.0,
989747,70.0,
994097,70.0,
989750,70.0,
980685,222.0,
992052,92.0,
98321,74.0,
6562,188.0,
1354446,90.0,
292199,5.0,
890452,229.0,
1502134,73.0,
1392613,258.0,
1577794,22.0,
1751524,15.0,
1465357,15.0,
506561,13.0,
1704412,4.0,
892864,239.0,
354677,37.0,
335954,56.0,
985624,204.0,
1250547,34.0,
415375,26.0,
1195299,42.0,
400027,10.0,
1134175,36.0,
1996723,74.0,
284831,16.0,
110141,26.0,
454895,8.0,
1422054,5.0,
1812899,37.0,
1140099,35.0,
492735,4.0,
1718061,3.0,
973417,201.0,
268809,24.0,
472660,20.0,
1392603,260.0,
1914877,6.0,
908216,140.0,
13462,72.0,
1730098,56.0,
974784,198.0,
2054497,139.0,
235796,37.0,
991112,93.0,
1944121,44.0,
1918393,9.0,
645316,7.0,
887095,6.0,
929964,44.0,
1833052,4.0,
476178,14.0,
2052609,11.0,
908868,124.0,
339774,56.0,
1169826,26.0,
998708,90.0,
498296,40.0,
1577700,111.0,
2049176,111.0,
445518,8.0,
983618,144.0,
643267,7.0,
189974,16.0,
72028,66.0,
2051020,22.0,
982178,218.0,
71408,36.0,
782899,28.0,
1902936,8.0,
492254,10.0,
1382966,119.0,
1215277,73.0,
45895,24.0,
473301,3.0,
901831,333.0,
332610,56.0,
1184096,16.0,
2174,55.0,
369357,37.0,
805328,6.0,
1057562,2.0,
34774,27.0,
901516,213.0,
1459716,2.0,
1172643,52.0,
984127,123.0,
107849,28.0,
6999,176.0,
2040840,9.0,
1807027,5.0,
1168532,36.0,
168781,84.0,
1696385,4.0,
340332,23.0,
1020466,208.0,
732593,43.0,
2052984,29.0,
394622,7.0,
183694,8.0,
665953,37.0,
989716,72.0,
379223,7.0,
50882,147.0,
867397,12.0,
2050106,95.0,
460624,10.0,
1827491,2.0,
1804481,1.0,
853188,6.0,
750932,27.0,
1170077,27.0,
1930040,73.0,
462104,5.0,
1074875,28.0,
1041804,74.0,
22315,74.0,
2033124,5.0,
732694,92.0,
1028821,16.0,
973174,259.0,
48895,150.0,
13752,74.0,
448346,8.0,
14563,76.0,
97084,6.0,
918729,68.0,
1040208,102.0,
1123664,94.0,
1718775,4.0,
416192,10.0,
1028225,74.0,
1866966,67.0,
218478,35.0,
2052680,22.0,
1079039,41.0,
929894,35.0,
998793,93.0,
1134043,18.0,
301562,6.0,
629607,7.0,
1984137,6.0,
2021964,3.0,
1715504,12.0,
1878328,32.0,
1169379,204.0,
871857,13.0,
406163,30.0,
812324,5.0,
1472848,9.0,
1322835,11.0,
50990,142.0,
980613,220.0,
424348,6.0,
428457,74.0,
1195675,4.0,
1046605,17.0,
468258,34.0,
1220490,13.0,
463933,23.0,
901708,218.0,
2011656,7.0,
963413,46.0,
1295771,4.0,
726643,79.0,
1359770,185.0,
1230759,13.0,
424653,26.0,
722916,74.0,
1385257,119.0,
1928656,6.0,
2052079,74.0,
59135,115.0,
631683,43.0,
21336,94.0,
1136954,34.0,
7209,185.0,
1130064,7.0,
2051889,6.0,
363554,23.0,
50209,56.0,
2053928,3.0,
1047638,101.0,
893445,221.0,
390334,13.0,
278961,31.0,
1737227,12.0,
1515530,105.0,
488506,3.0,
1791345,19.0,
1926023,37.0,
637817,7.0,
477654,11.0,
72983,6.0,
316688,54.0,
1373912,111.0,
33660,148.0,
989863,70.0,
986299,192.0,
1165932,36.0,
975324,218.0,
1325022,34.0,
2050809,111.0,
141987,19.0,
543193,8.0,
890935,221.0,
723864,12.0,
1396802,122.0,
529647,7.0,
322006,5.0,
1171538,29.0,
1048791,13.0,
973869,333.0,
2050120,35.0,
736002,14.0,
901515,204.0,
1179333,4.0,
12793,76.0,
517297,4.0,
1377830,43.0,
2034651,9.0,
921334,29.0,
885477,18.0,
464462,13.0,
1898,174.0,
152902,99.0,
1322619,111.0,
1017936,20.0,
1178017,6.0,
1130612,7.0,
2053450,13.0,
378726,2.0,
724040,74.0,
1944957,40.0,
1996851,74.0,
896333,228.0,
1827,221.0,
536989,5.0,
1232445,14.0,
203786,5.0,
69524,76.0,
114462,260.0,
20927,74.0,
908678,220.0,
921760,87.0,
1926845,29.0,
460933,20.0,
7055,110.0,
1855473,11.0,
1609721,26.0,
981846,215.0,
1835441,7.0,
69083,67.0,
1534281,29.0,
1332668,74.0,
435026,74.0,
885398,41.0,
1049895,37.0,
168608,84.0,
440634,16.0,
983105,241.0,
1088545,26.0,
1868192,12.0,
1489696,17.0,
983767,241.0,
1393367,318.0,
1382393,25.0,
1153771,38.0,
1193995,74.0,
368016,38.0,
1801147,5.0,
168743,83.0,
1019881,205.0,
82744,10.0,
644548,7.0,
896289,222.0,
1843065,5.0,
1149025,5.0,
1740990,6.0,
1053719,138.0,
1168563,166.0,
266800,36.0,
1430771,75.0,
895025,226.0,
117402,6.0,
728511,73.0,
397942,16.0,
411154,16.0,
20279,78.0,
1993044,12.0,
2007569,9.0,
97306,7.0,
445817,11.0,
418461,5.0,
1717066,4.0,
5786,72.0,
6595,185.0,
388253,37.0,
390107,35.0,
576280,26.0,
332893,55.0,
750301,28.0,
631431,25.0,
705452,5.0,
6408,226.0,
2039174,13.0,
509174,10.0,
74525,30.0,
1056178,33.0,
1820234,5.0,
1926890,6.0,
33657,148.0,
1177973,9.0,
1897788,5.0,
1136201,92.0,
992688,87.0,
225334,39.0,
2049905,51.0,
1391121,123.0,
1411315,24.0,
379,218.0,
1079513,28.0,
2043521,4.0,
634433,12.0,
1226990,43.0,
756525,67.0,
736384,74.0,
1922939,17.0,
168800,31.0,
17420,111.0,
996118,67.0,
1125773,41.0,
144525,19.0,
1385346,125.0,
1042023,167.0,
312030,37.0,
983413,200.0,
705946,5.0,
1927135,6.0,
1987628,6.0,
628795,5.0,
984942,155.0,
410672,32.0,
1789529,12.0,
410,222.0,
131620,55.0,
1144817,38.0,
98319,74.0,
1391858,121.0,
266048,13.0,
27823,114.0,
566837,5.0,
444812,9.0,
2040180,7.0,
531417,1.0,
1398422,75.0,
435,221.0,
642605,27.0,
535212,139.0,
646646,12.0,
20436,78.0,
863311,10.0,
2015521,56.0,
429840,4.0,
1965739,17.0,
1020528,215.0,
2052213,39.0,
535915,46.0,
17745,112.0,
140428,37.0,
1886826,17.0,
416113,42.0,
1959646,4.0,
445395,3.0,
2052307,11.0,
887122,6.0,
11680,7.0,
1179294,7.0,
899919,226.0,
27227,23.0,
703405,14.0,
368056,38.0,
1048296,17.0,
140444,37.0,
1278207,74.0,
308112,57.0,
1372167,75.0,
825040,1.0,
306585,47.0,
2046406,17.0,
50252,46.0,
20748,73.0,
2054055,3.0,
977148,208.0,
960223,78.0,
835586,3.0,
16338,75.0,
988651,98.0,
808185,2.0,
529394,139.0,
723433,4.0,
359181,1.0,
437260,12.0,
735727,2.0,
73382,51.0,
289994,16.0,
893675,225.0,
1026003,34.0,
1372704,111.0,
1384942,122.0,
1349748,74.0,
892439,227.0,
185687,4.0,
1545204,223.0,
1001581,35.0,
106219,21.0,
1166377,5.0,
900743,230.0,
1257260,67.0,
889279,138.0,
1075948,70.0,
111493,257.0,
1858538,9.0,
990498,70.0,
603195,6.0,
646725,8.0,
1053431,23.0,
313592,5.0,
987771,192.0,
900345,221.0,
1987411,14.0,
646254,6.0,
185767,30.0,
41999,132.0,
1926979,37.0,
1991585,10.0,
908283,222.0,
1184106,38.0,
174,185.0,
394464,14.0,
2051791,109.0,
1971566,6.0,
1155141,32.0,
202574,16.0,
864755,6.0,
556791,3.0,
962264,15.0,
1372445,111.0,
57421,4.0,
1841586,19.0,
1434017,94.0,
982672,200.0,
1708440,4.0,
928907,35.0,
1392441,37.0,
944712,78.0,
114520,258.0,
983939,156.0,
956520,76.0,
973117,331.0,
899529,226.0,
459187,6.0,
106978,110.0,
1792933,14.0,
988673,76.0,
1512462,27.0,
1008,139.0,
13428,112.0,
110458,24.0,
5478,120.0,
1326646,29.0,
326,56.0,
1718837,4.0,
706293,3.0,
1147643,6.0,
333001,53.0,
396154,16.0,
6960,185.0,
458651,74.0,
1328512,139.0,
1169374,204.0,
168787,30.0,
1935206,5.0,
417938,42.0,
1073563,48.0,
1516445,103.0,
907534,227.0,
2048729,111.0,
743676,6.0,
1048725,20.0,
973232,196.0,
542744,7.0,
901479,222.0,
397527,5.0,
908880,127.0,
442850,68.0,
264516,40.0,
5001,74.0,
652251,2.0,
2051560,22.0,
397730,69.0,
899426,218.0,
3825,74.0,
46842,27.0,
67587,76.0,
497880,14.0,
1634411,4.0,
1959647,5.0,
143274,17.0,
505329,30.0,
973212,194.0,
991983,93.0,
168796,30.0,
138413,30.0,
1734682,44.0,
1410756,37.0,
986549,204.0,
1886890,37.0,
973695,206.0,
1127676,93.0,
1100508,3.0,
24342,146.0,
2049885,13.0,
1694233,38.0,
27933,114.0,
982994,184.0,
448037,67.0,
1926052,37.0,
1942558,40.0,
1667046,11.0,
1926843,29.0,
1855300,9.0,
1645608,2.0,
973754,202.0,
98652,77.0,
989013,74.0,
899401,201.0,
331919,55.0,
359236,25.0,
1036111,28.0,
987593,112.0,
137648,19.0,
2049834,4.0,
653321,20.0,
771266,92.0,
1692869,5.0,
339498,58.0,
540754,37.0,
973878,327.0,
1549980,120.0,
96530,7.0,
509446,4.0,
445632,20.0,
2053662,13.0,
14087,113.0,
1004994,15.0,
98953,120.0,
315467,5.0,
98201,74.0,
495820,9.0,
698757,5.0,
1396435,112.0,
1987650,55.0,
983110,241.0,
448546,15.0,
853115,17.0,
357743,23.0,
1746100,6.0,
363526,38.0,
672,227.0,
359106,1.0,
988515,74.0,
106985,112.0,
34691,30.0,
1723785,37.0,
1723993,34.0,
1925854,11.0,
370313,25.0,
542302,9.0,
497,187.0,
306593,47.0,
459096,4.0,
1279885,19.0,
308346,37.0,
1224118,34.0,
1558938,25.0,
1550875,28.0,
942883,36.0,
988395,88.0,
1119911,34.0,
1930036,30.0,
18330,112.0,
85410,72.0,
2053701,1.0,
454882,12.0,
1322519,112.0,
379230,7.0,
1024348,102.0,
8384,112.0,
668127,28.0,
900327,221.0,
2048991,4.0,
645678,11.0,
233821,41.0,
617139,17.0,
422172,13.0,
407294,33.0,
890944,226.0,
111472,256.0,
2049949,15.0,
2052807,25.0,
564376,9.0,
1103607,32.0,
222027,167.0,
544014,37.0,
843402,11.0,
453121,9.0,
1288183,111.0,
478420,2.0,
1393523,139.0,
175,185.0,
631825,29.0,
650239,9.0,
542109,6.0,
1804497,3.0,
1922619,15.0,
120849,14.0,
308038,55.0,
643845,55.0,
908269,222.0,
1533139,93.0,
1952994,29.0,
2005933,35.0,
633012,56.0,
2052573,38.0,
541243,2.0,
157723,91.0,
842714,12.0,
697478,5.0,
440633,2.0,
982957,221.0,
2052319,34.0,
464570,15.0,
2053148,17.0,
975718,200.0,
1253372,26.0,
299323,7.0,
1855478,11.0,
433819,25.0,
333133,58.0,
332998,53.0,
1122538,47.0,
218585,166.0,
459544,12.0,
7575,188.0,
111380,262.0,
478759,4.0,
272361,10.0,
16906,74.0,
991978,93.0,
974822,203.0,
843100,38.0,
628621,6.0,
368754,38.0,
638699,28.0,
957170,70.0,
49717,147.0,
1113821,101.0,
2049465,60.0,
1119027,37.0,
400174,18.0,
850070,21.0,
328884,28.0,
989007,70.0,
23928,111.0,
1093815,39.0,
38668,23.0,
1909859,18.0,
456994,74.0,
1288083,35.0,
379687,19.0,
565828,28.0,
434684,109.0,
425133,34.0,
14693,73.0,
1123840,93.0,
1134139,38.0,
891542,226.0,
1836299,8.0,
1843079,14.0,
1900551,15.0,
1396821,121.0,
1326053,55.0,
558204,6.0,
1882059,23.0,
1217927,3.0,
471820,20.0,
646308,7.0,
543864,74.0,
615882,29.0,
1749494,74.0,
378094,24.0,
2029125,55.0,
780147,7.0,
131500,53.0,
2052636,102.0,
442967,80.0,
901523,214.0,
473184,5.0,
111379,259.0,
992268,93.0,
2049233,111.0,
2018864,20.0,
23910,120.0,
1358426,74.0,
983121,223.0,
1945167,40.0,
460829,10.0,
1465935,2.0,
1172768,54.0,
2050197,4.0,
739020,7.0,
