development_id,SDEM,ave_sqft_per_unit,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,county,current_units,deed_restricted_units,exp_id,fees,form,geom_id,inclusionary_units,job_spaces,juris,juris_name,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,opp_id,parcel_id,parcel_size,parking_config,parking_ratio,pda,pda_id,perfarea,perffoot,policy_based_revenue_reduction,policy_name,redfin_sale_year,regional,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,return_on_cost,stories,subaccount,subsidized,subsidized_units,subsidy_per_unit,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,vmt_res_cat,x,y,year_built,zoningmodcat
6551,,1000.0,1000.0,3957980.28694,2779471.81284,832.815515137,7050839.34026,21165.6699837,3.0,Santa Clara,2.0,2,,0.0,residential,12089446744290,2.0,0.0,San Jose,San Jose,68000.0,2948797.17271,79.2121922998,,,-363913.130008,2.5,2.59780244982,13.0,0.0,0.0,1952.0,,1396868,8466.26799346,deck,0.2,sjo4,sjo4,1.0,1.0,477154.881239,OBAG,2012.0,1.0,594.868225098,0.0,594.868225098,14815.9689886,15.0,1.4478532222e-07,4.0,1.0,True,0.0,25993.7950006,11.0,6906777.45965,2.0,4908.0,lrt1,S,-121.893183143,37.321662489,2040.0,68000SJO4lrt1NANA
6552,,900.0,1000.0,1993944.95384,4231640.0,1750.0,6821903.55664,9745.57650949,3.0,San Francisco,6.0,1,,0.0,residential,5220411119041,1.0,0.0,San Francisco,San Francisco,67000.0,4283616.40805,130.68,,,-182055.901082,3.75,3.85714285714,1.0,0.0,0.0,1967.0,,984694,2598.82040253,deck,0.2,sfo4,sfo4,1.0,1.0,719311.489458,OBAG,2012.0,1.0,1250.0,0.0,1250.0,6821.90355664,7.0,1.59297526914e-07,5.0,1.0,True,0.0,26007.9858689,3.0,6277561.36189,6.0,3556.0,b1,S,-122.412123431,37.7582812809,2040.0,67000SFO4b1NANA
6553,,1000.0,1000.0,2699975.4229,2550404.76329,963.979873657,5088410.49275,13196.3608157,3.0,San Mateo,2.0,0,,0.0,residential,8658305777615,0.0,0.0,Daly City,Daly City,17918.0,2609055.25581,139.634005546,,,-234146.859617,4.5,4.57936526124,7.0,0.0,0.0,1962.0,,1053746,2932.52462572,deck,0.2,dal1,dal1,1.0,1.0,0.0,OBAG,2012.0,1.0,688.557052612,0.0,688.557052612,9237.45257101,9.0,1.88358301264e-07,6.0,1.0,True,0.0,26016.3177352,5.0,5309030.6787,2.0,3890.74019347,bart2,S,-122.463610183,37.690698597,2040.0,17918DAL1bart2NANA
6554,,800.0,1000.0,6908059.83253,5202637.72153,854.662402344,11542637.3646,33763.7332968,3.0,Contra Costa,12.0,0,,0.0,residential,6527972670733,0.0,0.0,Richmond,Richmond,60620.0,5352698.75841,175.0,,,-754678.637944,4.5,4.59136822773,12.0,0.0,0.0,1955.0,,462317,7503.05184374,deck,0.2,ric1_b,ric1_b,1.0,1.0,0.0,OBAG,2012.0,1.0,610.473144531,0.0,610.473144531,23634.6133078,24.0,8.15610219044e-08,6.0,1.0,True,0.0,26023.4013084,20.0,12260758.5909,12.0,8952.0,bart2,S,-122.346710717,37.9402061559,2040.0,60620RIC1_bbart2NANA
6555,,2206.0,2206.0,6626092.76911,1413960.13953,658.023147583,9021165.96274,30269.9532623,1.0,Santa Clara,0.0,1,,0.0,residential,2309986756405,1.0,0.0,San Jose,San Jose,68000.0,1911918.3876,18.4852185786,,,-234281.422605,1.0,1.33734724467,10.0,0.0,0.0,2001.0,,1568992,30269.9532623,surface,0.0,vta1_i,vta1_i,1.0,1.0,701883.5232,OBAG,2012.0,1.0,425.748260498,0.0,425.748260498,21188.9672836,10.0,1.17123295068e-07,2.0,1.0,True,0.0,26031.2691783,12.0,8538011.15671,0.0,3160.0,lrt2,M,-121.811405888,37.3301190387,2040.0,68000VTA1_ilrt2NANA
6556,,1000.0,1000.0,6342319.62893,9902815.34914,629.477577209,17111112.1803,26327.6032749,3.0,Alameda,0.0,0,,0.0,residential,669544308413,0.0,0.0,Emeryville,Emeryville,22594.0,11219195.5129,75.0,,,-468645.182269,2.0,2.45966155057,18.0,0.0,0.0,1930.0,,98729,13163.8016375,surface,0.0,eme1,eme1,1.0,1.0,0.0,OBAG,2012.0,1.0,928.472133092,0.0,928.472133092,18429.3222924,18.0,5.69426949739e-08,7.0,1.0,True,0.0,26035.8434594,19.0,17561515.1418,0.0,23135.0,brt1,S,-122.291326966,37.8388868219,2040.0,22594EME1brt1NANA
6557,,800.0,1000.0,1395405.73693,2856000.0,1750.0,4774115.4245,6820.16489214,3.0,San Francisco,3.0,1,,0.0,residential,7088650401943,1.0,0.0,San Francisco,San Francisco,67000.0,2883280.65957,200.0,,,-130188.948405,5.0,5.24727797455,2.0,0.0,0.0,1920.0,,890038,1364.03297843,deck,0.2,sfo3,sfo3,1.0,1.0,619311.489458,OBAG,2012.0,1.0,1250.0,0.0,1250.0,4774.1154245,5.0,2.33716591339e-07,7.0,1.0,True,0.0,26037.7896811,1.0,4278686.3965,3.0,2400.0,lrt2,S,-122.41300356,37.801475385,2040.0,67000SFO3lrt2NANA
6558,,800.0,1000.0,1395399.09004,2856000.0,1750.0,4774092.68341,6820.13240488,3.0,San Francisco,3.0,1,,0.0,residential,897074284279,1.0,0.0,San Francisco,San Francisco,67000.0,2883280.52962,200.0,,,-130205.725337,5.0,5.24727797455,2.0,0.0,0.0,1920.0,,890037,1364.02648098,deck,0.2,sfo3,sfo3,1.0,1.0,619311.489458,OBAG,2012.0,1.0,1250.0,0.0,1250.0,4774.09268341,5.0,2.33716961514e-07,7.0,1.0,True,0.0,26041.1450674,1.0,4278679.61966,3.0,2400.0,lrt2,S,-122.413014613,37.8015296074,2040.0,67000SFO3lrt2NANA
6559,,900.0,1000.0,730607.752569,2056320.0,1750.0,2734895.33047,3906.99332924,3.0,San Francisco,2.0,0,,0.0,residential,6989038024593,0.0,0.0,San Francisco,San Francisco,67000.0,2078645.67617,119.617957228,,,-78143.44746,3.5,3.53063628182,1.0,0.0,0.0,1911.0,,979376,1116.28380836,deck,0.2,sfo12,sfo12,1.0,1.0,0.0,OBAG,2012.0,1.0,1250.0,0.0,1250.0,2734.89533047,3.0,3.55966460616e-07,5.0,1.0,True,0.0,26047.81582,3.0,2809253.42874,2.0,1728.0,lrt2,S,-122.429540495,37.7546650591,2040.0,67000SFO12lrt2NANA
6560,,1947.0,1947.0,12254188.5241,9301495.11835,1104.90058899,21791263.8345,55980.7607315,2.0,Santa Clara,0.0,0,,0.0,residential,16348739804769,0.0,0.0,Sunnyvale,Sunnyvale,77000.0,10047905.2614,23.958,,,-521097.63302,1.5,1.52978571429,20.0,0.0,0.0,1956.0,,1349632,37320.5071543,surface,0.0,sun3,sun3,1.0,1.0,0.0,OBAG,2012.0,1.0,556.090637207,0.0,556.090637207,39186.532512,20.0,4.48388393312e-08,4.0,1.0,True,0.0,26054.881651,9.0,22302093.7856,0.0,12380.0,b2,M,-122.047079286,37.371006223,2040.0,77000SUN3b2NANA
6561,,1000.0,1000.0,1761977.83007,3348636.43312,1265.68855743,5093913.15205,8049.23631826,3.0,San Mateo,2.0,0,,0.0,residential,7650175308717,0.0,0.0,San Mateo,San Mateo,68252.0,3455959.58403,50.0,,,-130337.967632,1.5,1.63977436705,4.0,0.0,0.0,1971.0,,1124474,5366.15754551,surface,0.0,sma4,sma4,1.0,1.0,0.0,OBAG,2012.0,1.0,904.06325531,0.0,904.06325531,5634.46542278,6.0,1.91646606818e-07,4.0,1.0,True,0.0,26067.5935264,6.0,5217937.4141,2.0,3890.74019347,brt2,S,-122.316958359,37.5601990656,2040.0,68252SMA4brt2NANA
6562,,800.0,1000.0,4777789.59019,9012458.96157,1682.99887238,15720458.4413,23351.8552795,3.0,San Francisco,4.0,4,,0.0,residential,10985585236697,4.0,0.0,San Francisco,San Francisco,67000.0,9079178.54808,311.599144692,,,-521358.191164,7.0,8.17523664415,12.0,0.0,0.0,1944.0,,1020013,3335.97932565,deck,0.2,sfo4,sfo4,1.0,1.0,2354729.61018,OBAG,2012.0,1.0,1202.1420517,0.0,1202.1420517,16346.2986957,16.0,7.21658583625e-08,9.0,1.0,True,0.0,26067.9095582,3.0,13856968.1383,4.0,7875.0,bart1,S,-122.417520052,37.7509131688,2040.0,67000SFO4bart1NANA
6563,,1000.0,1000.0,1877599.21036,3892585.94956,1590.10863953,6386281.76677,10040.6374886,3.0,San Francisco,6.0,1,,0.0,residential,5209904912823,1.0,0.0,San Francisco,San Francisco,67000.0,3954374.48795,99.6224325924,,,-182476.267935,3.25,3.26716622696,1.0,0.0,0.0,1970.0,,1023334,3089.42691956,deck,0.2,sfo12,sfo12,1.0,1.0,727944.997759,OBAG,2012.0,1.0,1135.79188538,0.0,1135.79188538,7028.446242,7.0,1.71468537365e-07,5.0,1.0,True,0.0,26068.0382764,3.0,5831973.69831,6.0,3600.0,lrt2,S,-122.4232488,37.7441520446,2040.0,67000SFO12lrt2NANA
6564,,900.0,1000.0,8213826.2379,10363930.5725,1524.10743713,21981428.878,40145.7782889,3.0,San Francisco,0.0,6,,0.0,residential,3336912904378,6.0,0.0,San Francisco,San Francisco,67000.0,11367575.0297,149.532015776,,,-808167.57604,4.0,4.4135777974,28.0,0.0,0.0,1952.0,,990248,10036.4445722,deck,0.2,sfo1,sfo1,1.0,1.0,3139750.7495,OBAG,2012.0,1.0,977.750419617,0.0,977.750419617,28102.0448022,28.0,5.1068868174e-08,5.0,1.0,True,0.0,26069.9218077,3.0,19581401.2676,0.0,10000.0,lrt1,S,-122.390654796,37.7227970706,2040.0,67000SFO1lrt1NANA
6565,,800.0,1000.0,1853550.32699,4016250.0,1750.0,6341570.03368,9059.3857624,3.0,San Francisco,4.0,1,,0.0,residential,10020376517068,1.0,0.0,San Francisco,San Francisco,67000.0,4044125.03312,250.0,,,-182521.547758,6.5,6.55909746819,2.0,0.0,0.0,1924.0,,902963,1393.75165575,deck,0.2,sfo11,sfo11,1.0,1.0,619311.489458,OBAG,2012.0,1.0,1250.0,0.0,1250.0,6341.57003368,6.0,1.69558332553e-07,9.0,1.0,True,0.0,26074.5068226,2.0,5897675.3601,4.0,3375.0,lrt1,S,-122.427007434,37.7741042295,2040.0,67000SFO11lrt1NANA
6566,,1000.0,1000.0,5647440.3627,9423489.10193,1432.80316467,17308385.9336,30200.2158433,3.0,San Francisco,0.0,4,,0.0,residential,17340596444568,4.0,0.0,San Francisco,San Francisco,67000.0,9624823.87422,97.6066352131,,,-547746.246286,3.0,3.20105716952,21.0,0.0,0.0,1940.0,,1038626,10066.7386144,deck,0.2,sfo10,sfo10,1.0,1.0,2552224.61994,OBAG,2012.0,1.0,1023.43083191,0.0,1023.43083191,21140.1510903,21.0,6.54781756318e-08,4.0,1.0,True,0.0,26083.1545851,4.0,15272264.2369,0.0,9672.0,lrt1,S,-122.473712933,37.7316123582,2040.0,67000SFO10lrt1NANA
6567,,800.0,1000.0,6548847.60765,6798495.52314,1277.18287354,14483248.495,28349.9896435,3.0,Alameda,4.0,4,,0.0,residential,15634348719155,4.0,0.0,Oakland,Oakland,53000.0,6861495.50013,350.0,,,-626073.403072,9.0,9.18273645546,16.0,0.0,0.0,1947.0,,15071,3149.99884928,deck,0.2,okd6,okd6,1.0,1.0,1662810.50421,OBAG,2012.0,1.0,912.273481097,0.0,912.273481097,19844.9927505,20.0,7.45693075832e-08,12.0,1.0,True,0.0,26086.3917947,18.0,13410343.1078,4.0,7828.0,bart1,S,-122.267807152,37.8334196134,2040.0,53000OKD6bart1NANA
6568,,1000.0,1000.0,1285524.33274,2227934.48452,1260.14393921,3465124.48473,6874.46167241,3.0,Alameda,2.0,0,,0.0,residential,14254774608493,0.0,0.0,Oakland,Oakland,53000.0,2277930.56941,83.9838175852,,,-104359.255913,2.75,2.75429022646,3.0,0.0,0.0,1917.0,,3816,2499.80424451,deck,0.2,okd7,okd7,1.0,1.0,0.0,OBAG,2012.0,1.0,900.102813721,0.0,900.102813721,4812.12317069,5.0,2.80626534489e-07,4.0,1.0,True,0.0,26089.8139782,18.0,3563454.90215,2.0,2600.0,brt1,S,-122.281539039,37.8169834502,2040.0,53000OKD7brt1NANA
6569,,1000.0,1000.0,1825192.61384,2258280.01395,1257.95455322,4765482.2729,7576.55713506,3.0,Alameda,2.0,1,,0.0,residential,2605219887177,1.0,0.0,Oakland,Oakland,53000.0,2334045.5853,75.0,,,-130462.21524,2.0,2.45966155057,3.0,0.0,0.0,1928.0,,17960,3788.27856753,surface,0.0,okd6,okd6,1.0,1.0,730386.564738,OBAG,2012.0,1.0,898.538966588,0.0,898.538966588,5303.58999454,5.0,2.4042864393e-07,7.0,1.0,True,0.0,26092.4430479,19.0,4159238.19913,2.0,2640.0,brt2,S,-122.259422652,37.8373836396,2040.0,53000OKD6brt2NANA
6570,,800.0,1000.0,1959751.18397,4284000.0,1750.0,6704916.0742,9578.45153457,3.0,San Francisco,5.0,1,,0.0,residential,2141034039571,1.0,0.0,San Francisco,San Francisco,67000.0,4326570.89571,184.559992534,,,-208846.95492,4.5,4.84218791904,2.0,0.0,0.0,2006.0,,889251,2128.54478546,deck,0.2,sfo3,sfo3,1.0,1.0,619311.489458,OBAG,2012.0,1.0,1250.0,0.0,1250.0,6704.9160742,7.0,1.59075527363e-07,6.0,1.0,True,0.0,26105.869365,1.0,6286322.07968,5.0,3600.0,lrt2,S,-122.409073697,37.805042468,2040.0,67000SFO3lrt2NANA
6571,,800.0,1000.0,71195508.9649,53098336.1595,929.316137695,129351193.377,347974.139613,3.0,Santa Clara,5.0,60,,0.0,residential,13113346899962,60.0,0.0,San Jose,San Jose,68000.0,54169025.8198,250.0,,,-7936255.71722,6.5,6.55909746819,239.0,0.0,0.0,1995.0,,1397164,53534.4830174,deck,0.2,sjo1,sjo1,1.0,1.0,11250785.695,OBAG,2012.0,1.0,663.797241211,0.0,663.797241211,243581.897729,244.0,7.97673761337e-09,9.0,1.0,True,0.0,26106.104333,11.0,125364534.785,5.0,84025.0,lrt1,S,-121.88538308,37.327559619,2040.0,68000SJO1lrt1NANA
6572,,1000.0,1000.0,2107776.10658,2823912.19307,1284.90471802,5621194.40406,8749.58948354,3.0,Alameda,2.0,1,,0.0,residential,2908672450141,1.0,0.0,Oakland,Oakland,53000.0,2911408.08791,75.0,,,-156677.753092,2.0,2.45966155057,4.0,0.0,0.0,1911.0,,17602,4374.79474177,surface,0.0,okd8,okd8,1.0,1.0,749636.682448,OBAG,2012.0,1.0,917.789084298,0.0,917.789084298,6124.71263847,6.0,1.99235565233e-07,7.0,1.0,True,0.0,26112.9588487,19.0,5019184.19449,2.0,3232.0,brt2,S,-122.267005657,37.8405559492,2040.0,53000OKD8brt2NANA
6573,,900.0,1000.0,12298431.3175,15545895.8588,1524.10743713,32926599.3651,60109.6349829,3.0,San Francisco,0.0,9,,0.0,residential,5363165667146,9.0,0.0,San Francisco,San Francisco,67000.0,17048636.7333,149.532015776,,,-1202275.35534,4.0,4.4135777974,42.0,0.0,0.0,1956.0,,990260,15027.4087457,deck,0.2,sfo1,sfo1,1.0,1.0,4712351.17307,OBAG,2012.0,1.0,978.170951843,0.0,978.170951843,42076.7444881,42.0,3.4074954209e-08,5.0,1.0,True,0.0,26136.4207682,3.0,29347068.0508,0.0,15000.0,lrt1,S,-122.389705796,37.722427227,2040.0,67000SFO1lrt1NANA
6574,,900.0,1000.0,9854486.6091,14942689.6343,1340.84558105,28263839.1944,52697.7893535,3.0,Alameda,30.0,8,,0.0,residential,9816538784962,8.0,0.0,Oakland,Oakland,53000.0,15243819.8592,125.0,,,-1046609.62009,3.5,3.68949232586,7.0,0.0,0.0,1962.0,,26051,15056.5112438,deck,0.2,okd1_a,okd1_a,1.0,1.0,4171402.6044,OBAG,2012.0,1.0,957.74684361,0.0,957.74684361,36888.4525474,37.0,3.98433257345e-08,5.0,1.0,True,0.0,26165.2405024,18.0,25098306.4683,30.0,16388.5714286,brt1,S,-122.249318161,37.796609316,2040.0,53000OKD1_abrt1NANA
6575,,1000.0,1000.0,1911023.00338,2871555.71709,1255.31392822,5479519.85676,8730.11879112,3.0,Alameda,2.0,1,,0.0,residential,16463541064918,1.0,0.0,Oakland,Oakland,53000.0,2987957.30097,50.0,,,-157032.633256,1.5,1.63977436705,4.0,0.0,0.0,1924.0,,30925,5820.07919408,surface,0.0,okd1,okd1,1.0,1.0,728500.404023,OBAG,2012.0,1.0,896.652805873,0.0,896.652805873,6111.08315378,6.0,2.04124111116e-07,4.0,1.0,True,0.0,26172.1055427,18.0,4898980.30435,2.0,3364.0,brt3,S,-122.240105532,37.8052687912,2040.0,53000OKD1brt3NANA
6576,,800.0,1000.0,6136040.04825,5306813.21239,998.993481445,11984093.8614,29990.4205682,3.0,Santa Clara,7.0,5,,0.0,residential,8040487007536,5.0,0.0,San Jose,San Jose,68000.0,5392500.1283,292.351699605,,,-680592.124679,7.0,7.67025317079,14.0,0.0,0.0,1934.0,,1385358,4284.34579545,deck,0.2,sjo4,sjo4,1.0,1.0,1096827.97458,OBAG,2012.0,1.0,713.566772461,0.0,713.566772461,20993.2943977,21.0,8.674125125e-08,9.0,1.0,True,0.0,26176.62018,11.0,11528540.1765,7.0,7812.0,bart1,S,-121.892148379,37.3426603498,2040.0,68000SJO4bart1NANA
6577,,800.0,1000.0,10425152.1551,8722555.07666,1201.05682373,19889417.716,50953.8228498,3.0,Santa Clara,0.0,8,,0.0,residential,12651872287168,8.0,0.0,San Jose,San Jose,68000.0,8879336.07004,250.0,,,-1151921.17705,6.5,6.55909746819,36.0,0.0,0.0,1923.0,,1385071,7839.0496692,deck,0.2,sjo4,sjo4,1.0,1.0,1670304.13433,OBAG,2012.0,1.0,697.039306641,0.0,697.039306641,35667.6759949,36.0,5.1801425054e-08,9.0,1.0,True,0.0,26180.0267511,11.0,19304488.2251,0.0,10680.0,lrt1,S,-121.897629365,37.3500959169,2040.0,68000SJO4lrt1NANA
6578,,900.0,1000.0,1627886.44784,2546354.96361,1316.68060913,4584826.78019,8705.27512215,3.0,Alameda,2.0,1,,0.0,residential,12499585645033,1.0,0.0,Oakland,Oakland,53000.0,2596099.39288,125.0,,,-157240.474905,3.5,3.68949232586,4.0,0.0,0.0,1910.0,,7515,2487.22146347,deck,0.2,okd7,okd7,1.0,1.0,508997.625703,OBAG,2012.0,1.0,940.486149379,0.0,940.486149379,6093.6925855,6.0,2.3674321783e-07,5.0,1.0,True,0.0,26206.7458175,18.0,4223985.84072,2.0,2844.0,brt1,S,-122.272874068,37.8217592383,2040.0,53000OKD7brt1NANA
6579,,900.0,1000.0,2200366.90254,2910606.97153,1142.02357788,5375124.88276,11766.667928,3.0,Alameda,2.0,1,,0.0,residential,7479415957822,1.0,0.0,Oakland,Oakland,53000.0,2977845.07398,125.0,,,-235888.385052,3.5,3.68949232586,6.0,0.0,0.0,1916.0,,49566,3361.90512229,deck,0.2,okd5,okd5,1.0,1.0,419174.009632,OBAG,2012.0,1.0,815.731127058,0.0,815.731127058,8236.66754961,8.0,1.93116852793e-07,5.0,1.0,True,0.0,26209.8205614,18.0,5178211.97652,2.0,3748.0,brt1,S,-122.214901797,37.7766802474,2040.0,53000OKD5brt1NANA
6580,,800.0,1000.0,3095763.2365,5903291.79881,1633.36057739,9885625.86011,15130.8076076,3.0,San Francisco,3.0,2,,0.0,residential,9046170196433,2.0,0.0,San Francisco,San Francisco,67000.0,5978945.83685,170.255692165,,,-340749.549787,4.0,4.46689471769,8.0,0.0,0.0,1921.0,,983375,3782.70190189,deck,0.2,sfo4,sfo4,1.0,1.0,1131981.2211,OBAG,2012.0,1.0,1166.68612671,0.0,1166.68612671,10591.5653253,11.0,1.10196370144e-07,5.0,1.0,True,0.0,26211.5038297,3.0,9074709.07335,3.0,5315.0,lrt1,S,-122.39641474,37.7649218455,2040.0,67000SFO4lrt1NANA
6581,,800.0,1000.0,7965457.75827,9999448.09307,1538.83117676,20335595.885,34482.501118,3.0,Alameda,0.0,6,,0.0,residential,13707139190584,6.0,0.0,Oakland,Oakland,53000.0,10076075.8733,350.0,,,-786360.083887,9.0,9.18273645546,24.0,0.0,0.0,1934.0,,6140,3831.38901312,deck,0.2,okd3,okd3,1.0,1.0,3034994.2831,OBAG,2012.0,1.0,1053.10122245,0.0,1053.10122245,24137.7507826,24.0,5.54276604428e-08,12.0,1.0,True,0.0,26212.0027962,18.0,18041533.6316,0.0,9556.0,bart1,S,-122.26680897,37.8028457149,2040.0,53000OKD3bart1NANA
6582,,800.0,1000.0,2654399.90788,4448228.11245,1327.4171936,6888555.37913,12973.6065879,3.0,Alameda,0.0,0,,0.0,residential,6845332718189,0.0,0.0,Berkeley,Berkeley,6000.0,4505888.58618,175.0,,,-288393.626545,4.5,4.59136822773,9.0,0.0,0.0,1956.0,,111493,2883.0236862,deck,0.2,ber2,ber2,1.0,1.0,0.0,OBAG,2012.0,1.0,948.155138288,0.0,948.155138288,9081.52461153,9.0,1.39659177257e-07,6.0,1.0,True,0.0,26217.6024132,19.0,7160288.49406,0.0,4928.0,bart2,S,-122.271920378,37.8637578425,2040.0,06000BER2bart2NANA
6583,,900.0,1000.0,2435036.36905,3492419.98572,1295.63868408,6748507.62972,13021.5848612,3.0,Alameda,4.0,2,,0.0,residential,3519893136937,2.0,0.0,Oakland,Oakland,53000.0,3566829.04207,125.0,,,-262421.89728,3.5,3.68949232586,5.0,0.0,0.0,1911.0,,19949,3720.4528175,deck,0.2,okd8,okd8,1.0,1.0,996352.128499,OBAG,2012.0,1.0,925.456202916,0.0,925.456202916,9115.10940287,9.0,1.66614865796e-07,5.0,1.0,True,0.0,26242.189728,19.0,6001865.41112,4.0,3964.0,brt1,S,-122.276878868,37.8400185865,2040.0,53000OKD8brt1NANA
6584,,900.0,1000.0,1259965.46423,1339510.21473,1075.25543823,2897935.22438,6737.78323117,3.0,Alameda,2.0,1,,0.0,residential,14813771011428,1.0,0.0,Oakland,Oakland,53000.0,1378011.8332,121.386266847,,,-131235.35841,3.5,3.58282959997,3.0,0.0,0.0,1920.0,,51315,1925.08092319,deck,0.2,okd1,okd1,1.0,1.0,384836.109241,OBAG,2012.0,1.0,768.039598737,0.0,768.039598737,4716.44826182,5.0,3.79078319202e-07,5.0,1.0,True,0.0,26247.0716819,18.0,2637977.29743,2.0,1832.0,brt1,S,-122.20605473,37.7743142386,2040.0,53000OKD1brt1NANA
6585,,800.0,1000.0,22720980.402,14077593.1508,1636.54884338,39750992.9092,111050.735103,3.0,Santa Clara,0.0,19,,0.0,residential,1742826429247,19.0,0.0,San Jose,San Jose,68000.0,16096697.4254,223.734580562,,,-2545984.28112,5.5,5.86998768364,78.0,0.0,0.0,1960.0,,1374290,20191.042746,deck,0.2,sjo3,sjo3,1.0,1.0,3263677.6706,OBAG,2012.0,1.0,639.202575684,0.0,639.202575684,77735.5145719,78.0,2.57614585923e-08,7.0,1.0,True,0.0,26247.2606302,11.0,38817677.8274,0.0,12650.0,lrt1,S,-121.904010881,37.3605759189,2040.0,68000SJO3lrt1NANA
6586,,1000.0,1000.0,1542745.33445,1494328.06183,987.658996582,3001182.97875,6404.09022186,3.0,Marin,0.0,0,,0.0,residential,4915624523934,0.0,0.0,San Rafael,San Rafael,68364.0,1558368.96405,62.0,,,-105018.525437,2.0,2.03332021514,4.0,0.0,0.0,1948.0,,756508,3202.04511093,surface,0.0,sra1,sra1,1.0,1.0,0.0,OBAG,2012.0,1.0,669.479052734,0.0,669.479052734,4482.8631553,4.0,3.22464734849e-07,7.0,1.0,True,0.0,26254.6313593,33.0,3101114.29849,0.0,2225.0,b1,S,-122.528339285,37.9708659442,2040.0,68364SRA1b1NANA
6587,,800.0,1000.0,1261444.45296,927341.542832,921.444299316,2272435.58178,6165.41765863,3.0,Santa Clara,2.0,1,,0.0,residential,8174767159929,1.0,0.0,San Jose,San Jose,68000.0,952003.213467,200.0,,,-131286.267063,5.0,5.24727797455,2.0,0.0,0.0,2002.0,,1535815,1233.08353173,deck,0.2,sjo6,sjo6,1.0,1.0,183914.540229,OBAG,2012.0,1.0,658.174499512,0.0,658.174499512,4315.79236104,4.0,4.51783891334e-07,7.0,1.0,True,0.0,26257.2534125,11.0,2213447.66642,2.0,1480.0,lrt2,S,-121.869324458,37.2959603362,2040.0,68000SJO6lrt2NANA
6588,,800.0,1000.0,12713386.6626,4865181.57968,696.319104004,17307085.0631,62137.7647244,3.0,Santa Clara,3.0,10,,0.0,residential,13545562114501,10.0,0.0,San Jose,San Jose,68000.0,5081520.14296,197.389165756,,,-1417907.22982,5.0,5.17877910944,40.0,0.0,0.0,1965.0,,1556300,12427.5529449,deck,0.2,sjo8,sjo8,1.0,1.0,810001.65229,OBAG,2012.0,1.0,497.370788574,0.0,497.370788574,43496.4353071,43.0,5.61958548548e-08,7.0,1.0,True,0.0,26257.541293,12.0,17794906.8056,3.0,10275.0,lrt2,S,-121.845498514,37.3594833672,2040.0,68000SJO8lrt2NANA
6589,,1000.0,1000.0,5823833.71186,3103860.79473,753.96451416,9392436.26763,31143.4957854,3.0,Santa Clara,2.0,4,,0.0,residential,972931439169,4.0,0.0,San Jose,San Jose,68000.0,3299536.55031,95.0,,,-551740.276533,3.0,3.11557129739,20.0,0.0,0.0,1963.0,,1433857,10381.1652618,deck,0.2,sjo13,sjo13,1.0,1.0,774078.903104,OBAG,2012.0,1.0,538.546081543,0.0,538.546081543,21800.4470498,22.0,1.09608617349e-07,4.0,1.0,True,0.0,26273.3465016,10.0,9123370.26217,2.0,6054.0,b3,S,-121.953549971,37.2971150286,2040.0,68000SJO13b3NANA
6590,,1000.0,1000.0,2878659.73828,2363104.41075,953.402893066,5870636.41204,15393.9023437,3.0,Alameda,4.0,2,,0.0,residential,12351328949631,2.0,0.0,Oakland,Oakland,53000.0,2486255.6295,79.1977542975,,,-262756.937439,2.5,2.59732894849,7.0,0.0,0.0,1967.0,,79213,6157.56093749,deck,0.2,okd1,okd1,1.0,1.0,753298.502662,OBAG,2012.0,1.0,681.002066476,0.0,681.002066476,10775.7316406,11.0,1.86396230219e-07,4.0,1.0,True,0.0,26275.6937439,18.0,5364915.36778,4.0,3645.0,brt1,S,-122.166064737,37.7515619129,2040.0,53000OKD1brt1NANA
