development_id,SDEM,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,county,current_units,deed_restricted_units,fees,form,geom_id,inclusionary_units,job_spaces,juris,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,parcel_id,parcel_size,parking_config,parking_ratio,pda,policy_based_revenue_reduction,redfin_sale_year,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,retail_ratio,return_on_cost,stories,subsidized,subsidized_units,superdistrict,total_cost,total_residential_units,total_sqft,vmt_res_cat,x,y,year_built
5441,,1000.0,3125524.20538,0.0,150.0,7060810.8826,12974.3636587,3.0,Contra Costa,0.0,0,0.0,residential,1.68865851564e+13,0.0,0.0,Concord,32435.9091467,100.0,,,3980907.78344,2.0,2.43072435586,11.0,0.0,0.0,9999.0,542172,6487.18182935,surface,0.0,con2,0.0,2012.0,640.25,0.0,640.25,11028.2091099,11.0,,1.26059470008,6.0,False,0.0,21.0,3157960.11453,0.0,0.0,S,-122.030949848,37.9750647393,2035.0
5442,,1000.0,3726346.71059,2027907.38877,680.40537262,9322428.78281,17023.0548679,3.0,Marin,0.0,0,0.0,residential,6.74776310328e+12,0.0,0.0,San Rafael,2220950.35528,62.0,,,3442634.35128,1.5,1.6744990007,14.0,0.0,0.0,1939.0,754592,11348.7032453,surface,0.0,sra1,0.0,2012.0,644.277032471,0.0,644.277032471,14469.5966377,14.0,,0.578856968662,4.0,False,0.0,33.0,5947297.06587,0.0,4383.0,S,-122.523004611,37.9735934402,2035.0
5443,,1976.8,290459.971148,0.0,956.446065267,856627.37446,1475.16491187,1.0,Contra Costa,0.0,0,0.0,residential,3.19093954582e+12,0.0,0.0,Contra Costa County,118013.19295,6.0,,,448154.210362,0.25,0.320337060444,1.0,0.0,0.0,1951.0,720737,5900.65964749,surface,0.0,,0.0,2012.0,683.175760905,0.0,683.175760905,1253.89017509,1.0,,1.09714480596,1.0,False,0.0,22.0,408473.164098,0.0,0.0,M,-122.073673213,37.894077214,2035.0
5444,,1950.0,748074.072913,0.0,150.0,3180763.70487,3799.25887716,2.0,San Mateo,0.0,0,0.0,residential,6.0394381063e+12,0.0,0.0,Menlo Park,25328.3925144,18.5,,,2455508.46423,0.75,0.974315345973,2.0,0.0,0.0,9999.0,1188516,5065.67850288,surface,0.0,,0.0,2012.0,984.948661804,0.0,984.948661804,3229.37004559,2.0,,3.17494263853,2.0,False,0.0,7.0,773402.465428,0.0,0.0,S,-122.190438294,37.4597432144,2035.0
5445,,2202.0,945140.681191,0.0,150.0,3962182.46843,4800.10503398,1.0,Contra Costa,0.0,0,0.0,residential,1.67684477358e+12,0.0,0.0,Brentwood,32000.7002265,14.52,,,2985041.08701,0.75,0.863529411765,2.0,0.0,0.0,9999.0,455340,6400.14004531,surface,0.0,,0.0,2012.0,971.101904297,0.0,971.101904297,4080.08927888,2.0,,3.05487122312,2.0,False,0.0,24.0,977141.381418,0.0,0.0,M,-121.685981173,37.9458618867,2035.0
5446,,1825.6,582429.437909,0.0,150.0,1343847.47934,2957.99612955,1.0,Sonoma,0.0,0,0.0,residential,7.52549013389e+12,0.0,0.0,Santa Rosa,19719.974197,18.0,,,737989.576899,0.75,0.887506076811,1.0,0.0,0.0,9999.0,2014635,3943.99483941,surface,0.0,,0.0,2012.0,534.482455444,0.0,534.482455444,2514.29671012,1.0,,1.22559212392,2.0,False,0.0,30.0,602149.412106,0.0,0.0,MH,-122.66844997,38.4217595129,2035.0
5447,,2500.0,430028.387876,0.0,150.0,1568902.41207,2183.99384396,1.0,Contra Costa,0.0,0,0.0,residential,6.1102464247e+12,0.0,0.0,Contra Costa County,43679.8768792,7.2,,,1089718.17658,0.25,0.486144871172,1.0,0.0,0.0,9999.0,569811,8735.97537585,surface,0.0,,0.0,2012.0,845.134041341,0.0,845.134041341,1856.39476737,1.0,,2.30039933363,1.0,False,0.0,23.0,473708.264755,0.0,0.0,MH,-121.885384239,37.7924384449,2035.0
5448,,2081.0,369526.203141,0.0,150.0,963873.118405,1876.72017847,2.0,Contra Costa,0.0,0,0.0,residential,8.21645984832e+12,0.0,0.0,Clayton,12511.4678565,15.0,,,578926.27017,0.75,0.843056230757,1.0,0.0,0.0,9999.0,483007,2502.2935713,surface,0.0,,0.0,2012.0,604.228796387,0.0,604.228796387,1595.2121517,1.0,,1.51536435833,2.0,False,0.0,21.0,382037.670998,0.0,0.0,MH,-121.932492891,37.953586024,2035.0
5449,,2500.0,2866288.13335,0.0,150.0,12432469.9821,14557.0753344,1.0,Contra Costa,0.0,0,0.0,residential,9.29780367955e+12,0.0,0.0,San Ramon,97047.1688963,12.0,,,9421789.00642,0.75,0.810241451953,5.0,0.0,0.0,9999.0,420830,19409.4337793,surface,0.0,,0.0,2012.0,1004.76468913,0.0,1004.76468913,12373.5140343,5.0,,3.17945424511,2.0,False,0.0,23.0,2963335.30225,0.0,0.0,MH,-121.895852038,37.7632106798,2035.0
5450,,1000.0,3130413.91561,2295926.4398,1243.137854,10107885.8109,16740.1813669,3.0,Alameda,2.0,0,0.0,residential,3.88270696769e+12,0.0,0.0,Oakland,2407527.64892,125.0,,,4661343.13131,3.0,3.03840544482,12.0,0.0,0.0,1924.0,13032,5580.06045564,deck,0.2,okd6,0.0,2012.0,887.955610003,0.0,887.955610003,14229.1541619,14.0,,0.841710422003,4.0,False,0.0,18.0,5537941.56453,2.0,2716.0,S,-122.275818558,37.8285783411,2035.0
5451,,1164.0,3536111.95475,2495053.95993,500.57257843,9301512.93777,17958.9230815,1.0,Sonoma,0.0,0,0.0,residential,1.34215799806e+13,0.0,0.0,Santa Rosa,2944541.18156,18.0,,,2877276.99749,0.5,0.565872630044,13.0,0.0,0.0,1957.0,1885310,35917.846163,surface,0.0,,0.0,2012.0,609.332550049,0.0,609.332550049,15265.0846193,13.0,,0.443979478144,1.0,False,0.0,30.0,6480653.13631,0.0,7330.0,S,-122.705953496,38.434799289,2035.0
5452,,1000.0,2510394.87002,0.0,150.0,5777071.68076,12269.7696482,3.0,Santa Clara,0.0,0,0.0,residential,9.19397877089e+12,0.0,0.0,San Jose,10224.8080402,292.351699605,,,3321581.04276,6.0,6.31667908183,10.0,0.0,0.0,9999.0,1546544,2044.96160803,deck,0.2,sjo1,0.0,2012.0,692.408569336,0.0,692.408569336,10429.304201,10.0,,1.31776367203,8.0,False,0.0,11.0,2520619.67806,0.0,0.0,S,-121.887112334,37.3386358886,2035.0
5453,,1945.37009674,684481.343191,0.0,150.0,2959013.37954,3476.28919853,1.0,San Mateo,0.0,0,0.0,residential,1.58952419908e+13,0.0,0.0,San Mateo County,173814.459927,2.178,,,2058703.22489,0.1,0.114433535102,2.0,0.0,0.0,9999.0,1219682,34762.8919853,surface,0.0,,0.0,2012.0,1001.41041565,0.0,1001.41041565,2954.84581875,2.0,,2.39859407143,1.0,False,0.0,7.0,858295.803118,0.0,0.0,VH,-122.328093407,37.2299931632,2035.0
5454,,1640.8,212074.005811,0.0,150.0,602107.375881,1077.06452926,2.0,Napa,0.0,0,0.0,residential,9.28519610597e+12,0.0,0.0,Napa,10770.6452926,13.068,,,379262.724776,0.5,0.579105882353,1.0,0.0,0.0,1959.0,873766,2154.12905852,surface,0.0,,0.0,2012.0,657.677975125,0.0,657.677975125,915.504849872,1.0,,1.70191531588,1.0,False,0.0,27.0,222844.651104,0.0,0.0,M,-122.29429842,38.2762788618,2035.0
5455,,2067.8,6343660.41695,2022581.82889,785.212524414,13815680.2471,28979.7186704,2.0,Santa Clara,2.0,0,0.0,residential,1.20024296089e+12,0.0,0.0,San Jose,2401835.79645,30.492,,,5171587.71434,1.5,1.70289411765,10.0,0.0,0.0,1939.0,1394181,19319.8124469,surface,0.0,,0.0,2012.0,560.866088867,0.0,560.866088867,24632.7608698,12.0,,0.591342971072,4.0,False,0.0,11.0,8745496.2134,2.0,3788.0,S,-121.926214255,37.3374613088,2035.0
5456,,1104.0,162064.778979,0.0,150.0,368569.076801,823.081660634,3.0,Contra Costa,0.0,0,0.0,residential,1.0280703136e+13,0.0,0.0,San Pablo,5487.21107089,28.0,,,205037.428487,0.75,0.834872792092,1.0,0.0,0.0,9999.0,490618,1097.44221418,surface,0.0,,0.0,2012.0,526.813680013,0.0,526.813680013,699.619411539,1.0,,1.22372422092,2.0,False,0.0,20.0,167551.99005,0.0,0.0,S,-122.356571262,37.9504301568,2035.0
5457,,2377.0,20188449.136,17092681.7671,965.480957031,45551389.203,107959.621048,3.0,Santa Clara,0.0,0,0.0,residential,1.62901198893e+13,0.0,0.0,Palo Alto,17956358.7355,40.0,,,7406581.33151,2.5,2.56792524172,39.0,0.0,0.0,1957.0,1310251,43183.8484192,deck,0.2,,0.0,2012.0,620.485107422,0.0,620.485107422,91765.6778908,39.0,,0.194170104526,3.0,False,0.0,8.0,38144807.8714,0.0,26035.0,M,-122.135584773,37.4190946056,2035.0
5458,,1109.6,890208.410929,0.0,684.543575033,1879048.39629,4521.11940543,2.0,Contra Costa,0.0,0,0.0,residential,1.32431507077e+12,0.0,0.0,Richmond,103163.441365,28.0,,,903390.074872,0.75,0.839107654081,3.0,0.0,0.0,1951.0,477421,6028.15920724,surface,0.0,,0.0,2012.0,488.959696452,0.0,488.959696452,3842.95149462,3.0,,0.90941783058,2.0,False,0.0,20.0,993371.852294,0.0,0.0,S,-122.345738353,37.9458137214,2035.0
5459,,2500.0,444110.187079,0.0,150.0,1391036.20632,2255.5113615,1.0,Alameda,0.0,0,0.0,residential,8.70080769025e+12,0.0,0.0,Oakland,45110.2272299,5.0,,,901815.79201,0.25,0.33760060498,1.0,0.0,0.0,9999.0,97419,9022.04544599,surface,0.0,,0.0,2012.0,725.561933245,0.0,725.561933245,1917.18465727,1.0,,1.84337318238,1.0,False,0.0,19.0,489220.414309,0.0,0.0,M,-122.23070339,37.8622318338,2035.0
5460,,2310.0,887644.46255,0.0,150.0,2542069.89717,4508.0978291,1.0,Contra Costa,0.0,0,0.0,residential,1.58725879884e+11,0.0,0.0,Brentwood,90161.956582,5.5,,,1564263.47803,0.25,0.343137254902,2.0,0.0,0.0,9999.0,415569,18032.3913164,surface,0.0,,0.0,2012.0,663.399637858,0.0,663.399637858,3831.88315474,2.0,,1.59976805984,1.0,False,0.0,24.0,977806.419132,0.0,0.0,M,-121.714951242,37.9275137264,2035.0
5461,,1875.6,325873.114135,0.0,150.0,909399.003967,1655.01835518,1.0,Santa Clara,0.0,0,0.0,residential,1.4831594535e+13,0.0,0.0,Palo Alto,33100.3671036,7.0,,,561434.033183,0.25,0.354594069033,1.0,0.0,0.0,1928.0,1310016,6620.07342073,surface,0.0,,0.0,2012.0,646.446716309,0.0,646.446716309,1406.7656019,1.0,,1.56399863089,1.0,False,0.0,8.0,358973.481239,0.0,0.0,S,-122.153993088,37.4180299988,2035.0
5462,,1200.0,142262.262855,0.0,1750.0,767667.11165,722.51022273,1.0,San Francisco,0.0,0,0.0,residential,1.72964489106e+13,0.0,0.0,San Francisco,57800.8178184,14.0,,,578956.111596,0.25,0.453735213094,1.0,0.0,0.0,1910.0,898735,2890.04089092,surface,0.0,,0.0,2012.0,1250.0,0.0,1250.0,614.13368932,1.0,,2.89386782232,1.0,False,0.0,2.0,200063.080674,0.0,0.0,S,-122.438072217,37.7945063262,2035.0
5463,,1389.0,23885075.2735,0.0,150.0,94776745.0163,121305.613375,1.0,Alameda,0.0,0,0.0,residential,1.6717777605e+13,0.0,0.0,Union City,1213056.13375,17.0,,,69678613.6091,0.5,0.637741046832,74.0,0.0,0.0,9999.0,297277,242611.226749,surface,0.0,,0.0,2012.0,919.1829616,0.0,919.1829616,103109.771368,74.0,,2.77624706312,1.0,False,0.0,16.0,25098131.4072,0.0,0.0,M,-122.064633974,37.5843217013,2035.0
5464,,1000.0,3299408.41501,0.0,680.296318054,10325465.4829,17643.8952674,3.0,Alameda,0.0,0,0.0,residential,5.20294402866e+12,0.0,0.0,Piedmont,120030.769866,112.330556702,,,7044146.82401,2.5,2.73044620082,15.0,0.0,0.0,1953.0,99433,7057.55810697,deck,0.2,,0.0,2012.0,860.609736851,0.0,860.609736851,14997.3109773,15.0,,2.06002985963,3.0,False,0.0,18.0,3419439.18487,0.0,0.0,S,-122.248187661,37.8222125077,2035.0
5465,,1992.0,29425791.2508,0.0,150.0,98256010.6266,134425.72522,2.0,Contra Costa,0.0,0,0.0,residential,1.3565727408e+13,0.0,0.0,Hercules,448085.750735,30.0,,,68382133.6251,1.5,1.61400097229,57.0,0.0,0.0,9999.0,634408,89617.150147,surface,0.0,,0.0,2012.0,859.91953125,0.0,859.91953125,114261.866437,57.0,,2.28902775564,4.0,False,0.0,20.0,29873877.0015,0.0,0.0,M,-122.280312662,38.0051920759,2035.0
5466,,1603.6,7906323.75355,0.0,316.567619324,16532195.326,40154.0058585,1.0,Sonoma,0.0,0,0.0,residential,6.34582900517e+12,0.0,0.0,Santa Rosa,1271145.8041,8.0,,,7354725.76838,0.25,0.346480851294,21.0,0.0,0.0,1984.0,1914861,160616.023434,surface,0.0,,0.0,2012.0,484.376119995,0.0,484.376119995,34130.9049798,21.0,,0.80138928516,1.0,False,0.0,30.0,9177469.55764,0.0,0.0,M,-122.76415423,38.4069119546,2035.0
5467,,1000.0,4726657.44616,0.0,150.0,12917281.5861,19620.827921,3.0,Santa Clara,0.0,0,0.0,residential,1.48371156803e+13,0.0,0.0,Mountain View,49052.0698024,80.0,,,8141572.07012,2.0,2.16064387187,17.0,0.0,0.0,9999.0,1315906,9810.41396048,surface,0.0,,0.0,2012.0,774.523986816,0.0,774.523986816,16677.7037328,17.0,,1.70478795725,6.0,False,0.0,8.0,4775709.51596,0.0,0.0,M,-122.110840506,37.4091680543,2035.0
5468,,1780.0,77446027.0471,6905560.50137,1306.64385376,312033733.415,393326.699071,1.0,Alameda,0.0,0,0.0,residential,1.13833588608e+11,0.0,0.0,Hayward,17394272.4766,17.0,,,217193433.892,0.75,0.817263544536,188.0,0.0,0.0,1981.0,289993,524435.598761,surface,0.0,,0.0,2012.0,933.3170384,0.0,933.3170384,334327.69421,188.0,,2.2900964567,2.0,False,0.0,17.0,94840299.5236,0.0,7772.0,M,-122.061078869,37.6307492901,2035.0
5469,,1945.37009674,485012.589477,0.0,150.0,1809220.79813,2463.24321725,1.0,San Mateo,0.0,0,0.0,residential,7.37847407081e+12,0.0,0.0,San Carlos,49264.864345,6.0,,,1274943.34431,0.25,0.315243898354,1.0,0.0,0.0,9999.0,1158377,9852.972869,surface,0.0,,0.0,2012.0,864.102676392,0.0,864.102676392,2093.75673466,1.0,,2.38629449024,1.0,False,0.0,7.0,534277.453821,0.0,0.0,M,-122.27686925,37.5104261167,2035.0
5470,,2500.0,4954943.13038,0.0,150.0,16423487.7583,20568.4646342,2.0,Alameda,0.0,0,0.0,residential,2.75806218815e+12,0.0,0.0,Berkeley,51421.1615856,30.0,,,11645465.9357,2.0,2.02560362988,7.0,0.0,0.0,1939.0,111295,10284.2323171,surface,0.0,ber5,0.0,2012.0,939.38709804,0.0,939.38709804,17483.1949391,7.0,,2.32613235004,6.0,False,0.0,19.0,5006364.29197,0.0,0.0,S,-122.26168773,37.868153991,2035.0
5471,,1479.4,35114830.3255,0.0,150.0,156820404.75,178338.396777,1.0,Contra Costa,0.0,0,0.0,residential,6.67758526336e+12,0.0,0.0,Contra Costa County,3566767.93555,11.9,,,116957418.424,0.25,0.475472910927,102.0,0.0,0.0,9999.0,654122,713353.587109,surface,0.0,,0.0,2012.0,1034.51975098,0.0,1034.51975098,151587.637261,102.0,,3.02359322474,1.0,False,0.0,24.0,38681598.261,0.0,0.0,H,-121.636750329,38.0240546525,2035.0
5472,,2152.0,679414.071272,0.0,150.0,2337712.93534,3450.55394247,1.0,San Mateo,0.0,0,0.0,residential,2.97098324699e+12,0.0,0.0,San Mateo County,34505.5394247,8.7,,,1615674.35802,0.5,0.505655485335,1.0,0.0,0.0,9999.0,1157989,6901.10788494,surface,0.0,,0.0,2012.0,797.046085358,0.0,797.046085358,2932.9708511,1.0,,2.26310404394,1.0,False,0.0,7.0,713919.610697,0.0,0.0,MH,-122.280613212,37.4928651062,2035.0
5473,,1286.2,1448209.55629,569248.06415,766.602111816,3079261.33452,6615.84996023,2.0,Santa Clara,2.0,0,0.0,residential,7.27215082615e+12,0.0,0.0,Santa Clara County,696041.177925,30.492,,,953710.812306,1.0,1.05922352941,2.0,0.0,0.0,1945.0,1408109,6615.84996023,surface,0.0,,0.0,2012.0,547.572937012,0.0,547.572937012,5623.4724662,4.0,,0.444775789084,2.0,False,0.0,11.0,2144250.73422,2.0,1092.0,S,-121.935887559,37.3186806873,2035.0
5474,,2274.0,319791.027291,0.0,150.0,669810.000834,1624.1291381,1.0,Santa Clara,0.0,0,0.0,residential,1.89384200914e+12,0.0,0.0,Gilroy,32482.5827619,7.25,,,317536.390781,0.25,0.445268189921,1.0,0.0,0.0,2012.0,1709221,6496.51655239,surface,0.0,,0.0,2012.0,485.190338135,0.0,485.190338135,1380.50976738,1.0,,0.901391366595,1.0,False,0.0,14.0,352273.610053,0.0,0.0,M,-121.60907785,37.0346952443,2035.0
5475,,2500.0,1102806.49469,0.0,150.0,5039294.47827,5600.84557994,1.0,Contra Costa,0.0,0,0.0,residential,1.82048147914e+12,0.0,0.0,Contra Costa County,37338.9705329,12.0,,,3879653.26798,0.75,0.810241451953,2.0,0.0,0.0,9999.0,448979,7467.79410658,surface,0.0,,0.0,2012.0,1058.51547852,0.0,1058.51547852,4760.71874295,2.0,,3.40277042388,2.0,False,0.0,23.0,1140145.46522,0.0,0.0,MH,-121.917834224,37.7682849376,2035.0
5476,,2500.0,315354.000658,0.0,150.0,1302060.17159,1601.59472147,2.0,Contra Costa,0.0,0,0.0,residential,3.59324017009e+12,0.0,0.0,San Ramon,10677.2981431,12.0,,,971148.728429,0.75,0.810241451953,1.0,0.0,0.0,9999.0,711029,2135.45962863,surface,0.0,,0.0,2012.0,956.443896484,0.0,956.443896484,1361.35551325,1.0,,2.97869784895,2.0,False,0.0,23.0,326031.298801,0.0,0.0,MH,-121.901044209,37.7503752811,2035.0
5477,,1640.8,215462.995197,0.0,150.0,611924.801376,1094.27625799,2.0,Napa,0.0,0,0.0,residential,1.2932016539e+13,0.0,0.0,Napa,10942.7625799,13.068,,,385519.043599,0.5,0.579105882353,1.0,0.0,0.0,1959.0,873710,2188.55251597,surface,0.0,,0.0,2012.0,657.888285319,0.0,657.888285319,930.134819287,1.0,,1.70277932586,1.0,False,0.0,27.0,226405.757777,0.0,0.0,M,-122.295292609,38.2767765513,2035.0
5478,,1000.0,8257033.90443,0.0,150.0,34303415.5365,40356.9594547,3.0,San Francisco,0.0,8,0.0,residential,1.21077111767e+13,8.0,0.0,San Francisco,36688.1449588,261.36,,,21479833.0045,5.5,5.64705882353,34.0,0.0,0.0,1924.0,980681,7337.62899176,deck,0.2,sfo3,4951033.67879,2012.0,1250.0,0.0,1250.0,34303.4155365,34.0,,2.5898906277,7.0,False,0.0,1.0,8293722.04939,0.0,0.0,S,-122.4083,37.7825096162,2035.0
5479,,2404.8,30415413.9321,0.0,150.0,117422327.456,154471.375988,1.0,Alameda,0.0,0,0.0,residential,1.14759614776e+13,0.0,0.0,Hayward,1544713.75988,8.7,,,85462199.7637,0.5,0.56505590666,55.0,0.0,0.0,9999.0,202177,308942.751976,surface,0.0,,0.0,2012.0,894.301055908,0.0,894.301055908,131300.66959,55.0,,2.67402560426,1.0,False,0.0,17.0,31960127.6919,0.0,0.0,M,-122.006986898,37.653002097,2035.0
5480,,2274.0,1269914.06218,0.0,150.0,2234033.72817,6449.53815225,1.0,Santa Clara,0.0,0,0.0,residential,1.53290641429e+13,0.0,0.0,Gilroy,128990.763045,4.0,,,835128.902951,0.25,0.245665208232,2.0,0.0,0.0,9999.0,1709383,25798.152609,surface,0.0,,0.0,2012.0,407.513671875,0.0,407.513671875,5482.10742942,2.0,,0.596987649118,1.0,False,0.0,14.0,1398904.82522,0.0,0.0,M,-121.616609703,37.023338255,2035.0
5481,,1000.0,5879210.07049,7260274.9985,1304.1254425,24424870.7718,28735.1420845,3.0,San Francisco,0.0,6,0.0,residential,1.1579052481e+13,6.0,0.0,San Francisco,7670777.02827,326.7,,,7304840.58225,7.0,7.05882352941,24.0,0.0,0.0,1963.0,981822,4105.02029779,deck,0.2,sfo4,3713275.25909,2012.0,1250.0,0.0,1250.0,24424.8707718,24.0,,0.539103139288,9.0,False,0.0,1.0,13549987.0988,0.0,8187.0,S,-122.397531584,37.784124037,2035.0
5482,,1999.0,4519121.64908,0.0,150.0,19989857.0327,22951.3542361,1.0,Solano,1.0,0,0.0,residential,6.62635558036e+12,0.0,0.0,Fairfield,459027.084722,8.0,,,15311942.4649,0.25,0.431912709988,9.0,0.0,0.0,1996.0,1841716,91805.4169443,surface,0.0,,0.0,2012.0,1024.66628418,0.0,1024.66628418,19508.6511007,10.0,,3.07583065184,1.0,False,0.0,26.0,4978148.73381,1.0,0.0,S,-121.982706838,38.2969349432,2035.0
5483,,1000.0,10476133.7349,4572939.37939,800.584625244,33304823.9367,51202.9996817,3.0,Alameda,0.0,0,0.0,residential,1.70402180867e+13,0.0,0.0,Oakland,4743616.045,300.0,,,18446775.64,6.0,6.48193161562,44.0,0.0,0.0,1984.0,6143,8533.83328029,deck,0.2,okd3,0.0,2012.0,956.53931536,0.0,956.53931536,43522.5497295,44.0,,1.21202883798,8.0,False,0.0,18.0,15219749.7799,0.0,8400.0,S,-122.266987341,37.8031863531,2035.0
5484,,1945.37009674,257785.175846,0.0,150.0,1102521.93882,1309.21877017,1.0,San Mateo,0.0,0,0.0,residential,1.38564752816e+12,0.0,0.0,East Palo Alto,26184.3754034,8.0,,,834923.435323,0.25,0.420325197805,1.0,0.0,0.0,9999.0,1194141,5236.87508068,surface,0.0,,0.0,2012.0,990.731773376,0.0,990.731773376,1112.83595464,1.0,,2.94018648002,1.0,False,0.0,7.0,283969.55125,0.0,0.0,S,-122.146688986,37.4633155391,2035.0
5485,,2010.0,477372.236619,0.0,150.0,926420.533636,2424.44000314,1.0,Contra Costa,0.0,0,0.0,residential,1.09502127465e+13,0.0,0.0,Richmond,48488.8000629,9.0,,,408570.686893,0.25,0.488575595527,1.0,0.0,0.0,9999.0,568632,9697.76001257,surface,0.0,,0.0,2012.0,449.549796549,0.0,449.549796549,2060.77400267,1.0,,0.776955618296,1.0,False,0.0,20.0,525861.036682,0.0,0.0,S,-122.3384008,37.9802733597,2035.0
5486,,1507.0,14752905.5686,1553618.74617,1009.15788439,41293510.8213,67395.6398746,3.0,Napa,1.0,0,0.0,residential,3.38698022735e+12,0.0,0.0,Napa,2452227.27783,40.0,,,24088377.9749,1.5,1.62804515746,37.0,0.0,0.0,1943.0,876413,44930.4265831,surface,0.0,nap1,0.0,2012.0,720.827060276,0.0,720.827060276,57286.2938934,38.0,,1.40006928107,4.0,False,0.0,27.0,17205132.8464,1.0,2264.0,M,-122.276322388,38.2943204583,2035.0
5487,,2310.0,141454922.757,0.0,150.0,519155409.132,646207.961431,2.0,Contra Costa,0.0,0,0.0,residential,1.62847830568e+13,0.0,0.0,Brentwood,2154026.5381,25.0,,,375546459.836,1.5,1.55971479501,238.0,0.0,0.0,9999.0,469170,430805.307621,surface,0.0,,0.0,2012.0,945.161783854,0.0,945.161783854,549276.767216,238.0,,2.61506307009,4.0,False,0.0,24.0,143608949.295,0.0,0.0,M,-121.742165526,37.9489138914,2035.0
5488,,1945.37009674,8444668.67498,0.0,827.694282532,26831936.8749,38577.7463453,2.0,San Mateo,0.0,0,0.0,residential,1.09656914107e+13,0.0,0.0,East Palo Alto,3857774.63453,21.78,,,14820083.4367,1.0,1.14433535102,17.0,0.0,0.0,1976.0,1194053,38577.7463453,surface,0.0,epa1,0.0,2012.0,818.269275665,0.0,818.269275665,32791.0843935,17.0,,1.20464553779,2.0,False,0.0,7.0,12302443.3095,0.0,0.0,S,-122.134505575,37.4730406178,2035.0
5489,,1000.0,4271004.10475,3685059.05178,839.926300049,10909012.8274,17729.3653165,3.0,Solano,0.0,0,0.0,residential,1.4194540898e+13,0.0,0.0,Benicia,3882051.99974,67.3168125838,,,2755956.7229,1.8,1.81809573229,15.0,0.0,0.0,1979.0,1771831,9849.64739807,surface,0.0,,0.0,2012.0,723.891267904,0.0,723.891267904,15069.960519,15.0,,0.338027444871,5.0,False,0.0,25.0,8153056.10449,0.0,6452.0,M,-122.137414324,38.0458620707,2035.0
5490,,2248.0,125153396.528,0.0,150.0,298938385.442,635619.078356,1.0,Santa Clara,0.0,0,0.0,residential,3.21214225876e+12,0.0,0.0,Gilroy,4237460.52238,16.0,,,169547528.392,0.75,0.971425484794,240.0,0.0,0.0,9999.0,1716471,847492.104475,surface,0.0,,0.0,2012.0,553.30657959,0.0,553.30657959,540276.216603,240.0,,1.31035169143,2.0,False,0.0,14.0,129390857.051,0.0,0.0,M,-121.594440184,36.9990803487,2035.0
5491,,2235.4,25097813.2314,0.0,150.0,57326445.8329,127464.770094,1.0,Contra Costa,0.0,0,0.0,residential,1.54401621696e+13,0.0,0.0,Lafayette,6373238.50468,2.0,,,25726117.1263,0.1,0.12074758278,48.0,0.0,0.0,9999.0,706135,1274647.70094,surface,0.0,,0.0,2012.0,529.109944661,0.0,529.109944661,108345.054579,48.0,,0.81745336451,1.0,False,0.0,22.0,31471051.7361,0.0,0.0,MH,-122.119552451,37.8755537928,2035.0
5492,,1000.0,9280351.62968,594374.761395,1459.23294067,34449190.6589,49627.5488218,3.0,Alameda,0.0,0,0.0,residential,8.17288986089e+12,0.0,0.0,Oakland,925225.086874,125.0,,,24728486.2212,3.0,3.03840544482,42.0,0.0,0.0,1983.0,523,16542.5162739,deck,0.2,okd3,0.0,2012.0,1020.8155692,0.0,1020.8155692,42183.4164986,42.0,,2.42303663066,4.0,False,0.0,18.0,10205576.7166,0.0,599.0,S,-122.267232683,37.7947613786,2035.0
5493,,1301.0,2242023.95527,3124444.39369,1096.0809082,6815975.02168,10242.2291241,2.0,Alameda,4.0,0,0.0,residential,8.23804181754e+12,0.0,0.0,Hayward,3329288.97617,29.864028064,,,1244662.09023,1.0,1.04934641904,3.0,0.0,0.0,1969.0,282511,10242.2291241,surface,0.0,,0.0,2012.0,782.914934431,0.0,782.914934431,8705.89475552,7.0,,0.223405524972,2.0,False,0.0,17.0,5571312.93144,4.0,4192.0,M,-122.095038467,37.6337251817,2035.0
5494,,1886.6,179264302.86,0.0,421.730293274,507949665.693,910433.229356,1.0,Sonoma,0.0,0,0.0,residential,2.43236802003e+12,0.0,0.0,Rohnert Park,19197863.6411,12.0,,,309487499.191,0.5,0.611440609302,410.0,0.0,0.0,1983.0,2005946,1820866.45871,surface,0.0,,0.0,2012.0,656.377450562,0.0,656.377450562,773868.244953,410.0,,1.55942820058,1.0,False,0.0,29.0,198462166.501,0.0,0.0,M,-122.727642836,38.3512050623,2035.0
5495,,2172.0,20541106.633,0.0,150.0,39479476.5414,104322.532418,1.0,Santa Clara,0.0,0,0.0,residential,1.98473123033e+12,0.0,0.0,Santa Clara County,2086450.64835,5.5,,,16767659.6638,0.25,0.322638146168,41.0,0.0,0.0,1943.0,1721052,417290.129671,surface,0.0,,0.0,2012.0,445.219665527,0.0,445.219665527,88674.152555,41.0,,0.741028271645,1.0,False,0.0,14.0,22627557.2814,0.0,0.0,MH,-121.59991114,37.1029050166,2035.0
